-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 12/31/2024 in LST
Location: latitude  31.3   longitude 40.0 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 779.28 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M         MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M        MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M        MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M
2015,4,15,15.27,24.13,5.44,24.04,5.33
2015,4,16,15.39,22.97,7.78,41.43,4.27
2015,4,17,16.67,24.25,7.66,34.48,2.06
2015,4,18,18.15,26.57,9.28,26.95,1.9
2015,4,19,18.66,28.37,9.09,18.7,2.71
2015,4,20,20.67,30.43,10.47,14.12,2.73
2015,4,21,23.42,33.27,14.23,12.86,4.32
2015,4,22,19.06,26.78,10.61,36.79,5.02
2015,4,23,17.07,23.42,10.97,39.25,5.87
2015,4,24,12.37,19.39,6.21,35.09,5.34
2015,4,25,13.89,23.12,4.15,24.94,1.78
2015,4,26,16.61,25.92,7.08,18.15,2.28
2015,4,27,19.64,29.15,10.17,16.17,3.36
2015,4,28,22.94,33.51,12.49,14.61,2.17
2015,4,29,25.36,35.75,16.27,12.65,1.74
2015,4,30,26.35,37.28,16.59,12.65,3.91
2015,5,1,22.89,32.78,13.22,13.83,3.91
2015,5,2,22.0,31.75,13.27,21.42,3.4
2015,5,3,23.23,33.35,12.21,24.24,3.2
2015,5,4,22.97,31.43,14.89,22.85,3.31
2015,5,5,21.96,30.18,13.57,30.85,2.73
2015,5,6,23.28,32.07,13.18,21.98,2.15
2015,5,7,25.3,34.42,15.01,18.02,1.91
2015,5,8,24.72,33.27,17.24,19.19,3.37
2015,5,9,23.69,31.39,15.71,24.01,3.2
2015,5,10,25.13,33.39,16.18,30.8,4.29
2015,5,11,23.67,31.93,14.52,30.14,3.69
2015,5,12,26.78,35.39,17.66,17.05,5.21
2015,5,13,24.71,33.35,16.13,26.94,3.54
2015,5,14,21.54,25.91,17.29,33.98,4.69
2015,5,15,20.63,27.69,13.62,30.93,3.12
2015,5,16,21.91,29.86,12.62,24.27,1.83
2015,5,17,23.85,31.91,13.95,18.04,2.11
2015,5,18,26.17,33.53,16.98,23.58,1.9
2015,5,19,27.74,35.59,19.33,18.07,2.17
2015,5,20,28.87,37.58,19.49,14.83,3.66
2015,5,21,29.0,38.31,19.77,14.91,2.48
2015,5,22,26.21,34.46,18.36,23.41,4.79
2015,5,23,23.62,31.52,15.75,30.86,3.6
2015,5,24,25.0,33.14,16.72,28.94,2.35
2015,5,25,27.29,35.3,18.47,22.95,1.89
2015,5,26,28.99,37.26,19.75,17.33,3.5
2015,5,27,28.48,37.02,19.89,13.73,1.95
2015,5,28,30.16,36.98,22.76,16.33,2.12
2015,5,29,27.02,34.03,22.11,21.45,4.21
2015,5,30,24.68,31.9,18.73,29.91,3.5
2015,5,31,26.21,33.99,17.11,24.41,3.44
2015,6,1,29.61,36.92,21.58,21.84,5.14
2015,6,2,28.77,36.78,20.38,20.37,4.15
2015,6,3,28.8,37.14,18.7,16.1,3.07
2015,6,4,30.01,38.56,21.76,12.03,2.88
2015,6,5,28.13,37.14,19.62,16.49,4.26
2015,6,6,27.16,36.3,17.69,22.59,3.18
2015,6,7,28.36,36.92,19.28,16.76,2.79
2015,6,8,28.94,37.34,20.32,17.65,3.24
2015,6,9,31.6,40.26,22.48,15.57,2.33
2015,6,10,29.65,37.78,22.76,20.14,4.15
2015,6,11,26.82,35.23,19.15,22.63,3.48
2015,6,12,28.08,36.33,18.65,19.45,1.83
2015,6,13,29.3,37.65,19.82,17.46,2.04
2015,6,14,28.94,36.89,19.73,19.02,1.75
2015,6,15,27.73,35.92,19.06,17.67,2.51
2015,6,16,27.48,35.35,18.87,24.12,2.65
2015,6,17,28.48,35.79,19.96,24.78,2.31
2015,6,18,28.94,36.63,20.74,22.67,2.64
2015,6,19,29.01,37.05,19.76,18.59,3.55
2015,6,20,26.52,33.68,19.42,27.59,4.6
2015,6,21,27.02,35.29,19.03,28.71,3.62
2015,6,22,27.16,35.48,18.98,22.42,3.68
2015,6,23,27.59,36.67,18.51,18.96,4.02
2015,6,24,27.13,35.54,18.68,23.31,4.86
2015,6,25,25.59,33.73,17.02,28.7,4.79
2015,6,26,25.61,33.25,17.1,32.09,4.28
2015,6,27,26.23,33.92,17.94,26.14,3.57
2015,6,28,29.42,37.83,20.57,18.86,3.54
2015,6,29,27.18,35.1,19.27,26.17,3.8
2015,6,30,28.23,36.37,19.62,22.12,2.73
2015,7,1,29.65,38.66,20.28,17.82,2.75
2015,7,2,31.15,40.26,21.19,13.87,2.12
2015,7,3,32.51,41.74,23.58,15.43,3.17
2015,7,4,31.37,40.32,22.54,19.2,3.63
2015,7,5,30.92,39.76,22.08,13.11,3.79
2015,7,6,30.52,39.8,20.98,17.78,3.1
2015,7,7,30.69,39.41,22.15,14.95,3.71
2015,7,8,28.83,37.96,19.95,17.37,3.41
2015,7,9,29.42,38.62,20.17,20.42,2.34
2015,7,10,30.38,39.9,20.91,15.79,2.7
2015,7,11,30.09,38.9,21.1,19.84,3.95
2015,7,12,30.53,39.73,21.87,23.08,3.93
2015,7,13,30.93,39.38,21.64,21.57,2.72
2015,7,14,32.05,40.56,22.9,17.27,3.97
2015,7,15,32.36,41.17,22.82,20.86,3.01
2015,7,16,31.88,39.63,23.69,19.23,3.89
2015,7,17,30.02,37.7,22.18,18.92,4.44
2015,7,18,30.8,38.55,22.5,23.99,3.81
2015,7,19,31.56,39.38,23.61,20.85,3.81
2015,7,20,31.37,39.05,23.52,16.72,2.96
2015,7,21,31.53,40.15,22.07,11.69,2.05
2015,7,22,32.13,40.34,22.13,14.07,1.43
2015,7,23,32.66,41.09,23.62,11.84,2.21
2015,7,24,33.14,41.78,23.43,11.5,2.38
2015,7,25,34.46,41.85,25.39,10.83,1.42
2015,7,26,34.1,42.04,24.89,11.3,1.28
2015,7,27,34.27,42.42,25.09,12.49,1.22
2015,7,28,34.65,42.91,26.03,11.93,2.68
2015,7,29,34.34,43.16,25.71,16.37,2.93
2015,7,30,33.09,40.97,24.88,14.91,3.31
2015,7,31,33.95,41.21,24.86,15.79,2.01
2015,8,1,34.37,42.57,25.32,16.77,2.45
2015,8,2,35.0,43.12,26.25,19.23,1.98
2015,8,3,35.22,42.12,27.87,19.5,1.79
2015,8,4,36.3,43.34,28.71,16.92,1.98
2015,8,5,36.9,43.57,30.57,14.62,2.27
2015,8,6,35.77,43.11,27.68,16.91,2.8
2015,8,7,33.13,41.89,25.65,18.37,3.85
2015,8,8,31.38,40.4,22.45,15.82,2.41
2015,8,9,31.4,39.62,24.12,17.01,4.05
2015,8,10,30.31,38.8,22.31,22.24,3.83
2015,8,11,29.7,37.89,21.63,29.37,3.84
2015,8,12,29.8,38.25,21.63,27.69,3.51
2015,8,13,29.97,38.79,21.81,22.77,2.96
2015,8,14,31.59,40.8,21.92,18.04,2.1
2015,8,15,32.97,41.26,23.25,14.2,1.54
2015,8,16,33.08,42.11,23.83,14.24,2.1
2015,8,17,33.13,41.7,24.85,13.09,1.6
2015,8,18,34.49,43.4,25.27,10.57,1.52
2015,8,19,35.53,44.54,25.54,11.52,2.17
2015,8,20,35.17,43.81,26.27,17.38,2.41
2015,8,21,34.07,43.05,25.33,16.82,2.36
2015,8,22,33.77,42.8,25.52,16.82,2.94
2015,8,23,33.22,42.42,25.74,15.69,3.48
2015,8,24,32.13,40.77,24.85,19.64,4.16
2015,8,25,30.07,38.35,22.87,25.54,4.1
2015,8,26,30.35,39.5,21.6,22.32,2.83
2015,8,27,31.21,39.97,22.92,22.64,2.57
2015,8,28,31.8,39.88,24.07,21.33,2.89
2015,8,29,30.45,38.92,22.41,17.33,2.79
2015,8,30,31.36,40.52,23.55,18.22,3.18
2015,8,31,27.13,33.28,21.08,29.7,5.05
2015,9,1,28.55,36.2,21.18,25.58,2.81
2015,9,2,30.11,37.42,21.69,23.02,1.5
2015,9,3,31.02,38.79,23.47,17.9,1.72
2015,9,4,30.78,39.07,22.51,16.8,2.05
2015,9,5,31.93,40.55,24.28,13.57,3.75
2015,9,6,31.27,40.64,24.43,14.35,2.72
2015,9,7,30.78,39.78,22.43,20.8,2.84
2015,9,8,30.6,39.27,22.44,16.9,2.62
2015,9,9,31.33,39.05,23.98,17.57,2.18
2015,9,10,31.61,39.96,23.73,17.34,2.24
2015,9,11,32.31,40.24,25.54,15.3,2.03
2015,9,12,31.87,39.94,23.87,15.78,1.17
2015,9,13,32.15,40.11,25.54,17.0,2.68
2015,9,14,32.98,40.22,26.91,14.94,1.3
2015,9,15,32.0,38.89,25.05,18.8,1.87
2015,9,16,31.75,38.47,25.12,21.28,1.54
2015,9,17,31.41,38.88,25.01,21.18,2.26
2015,9,18,31.77,39.5,24.39,27.04,2.57
2015,9,19,30.69,38.85,22.8,19.28,1.35
2015,9,20,30.14,37.82,24.1,18.66,1.88
2015,9,21,29.65,36.57,23.07,23.9,3.1
2015,9,22,26.76,34.66,19.12,27.77,2.64
2015,9,23,27.63,36.18,19.42,20.04,1.5
2015,9,24,28.26,35.91,20.06,20.18,1.3
2015,9,25,28.62,36.54,21.8,17.36,1.68
2015,9,26,26.49,34.89,18.97,22.42,2.76
2015,9,27,26.48,34.98,18.44,20.77,2.46
2015,9,28,27.76,35.81,18.84,18.99,1.22
2015,9,29,28.23,36.36,20.63,21.6,2.2
2015,9,30,26.83,34.73,19.99,32.26,3.38
2015,10,1,28.16,36.54,20.2,31.26,3.13
2015,10,2,29.58,39.2,21.42,20.75,2.9
2015,10,3,29.69,38.55,22.99,18.15,2.42
2015,10,4,29.16,37.69,21.26,21.84,1.66
2015,10,5,28.38,37.42,20.98,17.74,2.44
2015,10,6,27.12,35.17,21.29,23.72,3.21
2015,10,7,22.77,28.79,17.74,41.47,3.34
2015,10,8,22.47,28.87,15.8,48.53,3.23
2015,10,9,22.99,29.8,16.49,42.93,3.0
2015,10,10,23.32,30.65,15.99,38.52,1.36
2015,10,11,23.35,30.87,16.29,38.05,2.62
2015,10,12,24.32,32.56,17.84,36.04,3.53
2015,10,13,24.77,33.64,16.7,28.0,1.79
2015,10,14,24.97,32.75,17.48,27.99,1.24
2015,10,15,25.18,33.48,18.67,26.94,1.48
2015,10,16,25.51,34.42,19.18,23.64,2.14
2015,10,17,25.71,35.01,18.34,26.16,2.33
2015,10,18,25.26,34.59,17.02,26.16,1.71
2015,10,19,25.87,33.13,19.68,26.91,1.83
2015,10,20,25.92,33.86,19.89,25.55,2.03
2015,10,21,21.25,23.57,18.26,57.38,3.44
2015,10,22,21.69,28.58,14.99,53.35,1.52
2015,10,23,23.44,30.96,16.55,39.48,2.83
2015,10,24,23.98,30.9,17.33,35.8,4.65
2015,10,25,25.71,34.41,19.03,32.06,3.87
2015,10,26,20.41,25.46,17.17,63.26,3.38
2015,10,27,20.07,25.5,16.22,64.25,1.89
2015,10,28,18.51,23.17,14.7,57.88,1.32
2015,10,29,18.76,23.61,15.53,52.8,1.41
2015,10,30,18.0,24.3,11.95,49.19,1.42
2015,10,31,17.46,24.08,12.33,46.68,1.25
2015,11,1,16.85,23.22,10.79,54.79,1.51
2015,11,2,17.0,23.14,11.56,52.74,2.2
2015,11,3,15.56,21.69,10.45,44.94,4.69
2015,11,4,15.98,22.16,11.78,44.59,5.62
2015,11,5,16.96,26.16,11.54,61.4,3.39
2015,11,6,16.86,23.65,11.08,53.57,1.28
2015,11,7,15.61,21.77,9.66,64.14,1.34
2015,11,8,16.85,22.5,11.77,57.67,1.83
2015,11,9,15.65,21.37,10.7,52.7,2.91
2015,11,10,13.82,19.85,8.75,62.08,4.23
2015,11,11,11.32,18.06,6.16,38.17,1.7
2015,11,12,12.64,19.46,6.06,33.4,1.13
2015,11,13,14.08,20.44,9.95,31.35,0.85
2015,11,14,14.25,22.07,9.36,33.48,1.35
2015,11,15,14.97,22.15,7.73,35.45,3.17
2015,11,16,16.97,23.65,13.51,51.42,4.15
2015,11,17,15.53,19.58,11.92,74.76,2.03
2015,11,18,12.97,18.65,8.02,65.61,2.21
2015,11,19,12.57,19.03,7.96,60.22,2.55
2015,11,20,10.74,18.06,5.64,46.18,1.94
2015,11,21,10.5,17.27,5.07,37.08,2.27
2015,11,22,10.65,15.53,7.44,50.69,4.46
2015,11,23,8.79,12.38,6.1,77.83,3.21
2015,11,24,9.73,17.88,4.68,50.92,2.3
2015,11,25,9.53,18.61,2.44,54.83,2.38
2015,11,26,12.16,17.76,6.46,68.87,3.64
2015,11,27,15.1,22.48,10.32,65.45,2.5
2015,11,28,15.57,22.21,10.37,55.91,1.2
2015,11,29,15.74,24.38,10.4,48.59,2.21
2015,11,30,14.05,22.66,6.87,52.28,1.97
2015,12,1,13.7,19.08,9.49,64.77,2.92
2015,12,2,11.38,17.26,7.21,61.63,2.86
2015,12,3,10.83,17.7,5.3,63.74,4.94
2015,12,4,5.66,12.38,1.15,29.95,1.56
2015,12,5,2.04,8.19,-2.6,38.78,2.28
2015,12,6,1.63,8.68,-3.42,37.26,4.49
2015,12,7,3.52,12.02,-1.45,44.49,2.82
2015,12,8,5.16,13.46,-1.53,39.64,1.25
2015,12,9,7.74,15.6,2.0,28.17,1.44
2015,12,10,7.3,15.47,3.11,28.26,1.76
2015,12,11,6.89,15.61,1.8,36.7,2.24
2015,12,12,6.04,14.45,0.39,48.39,2.15
2015,12,13,6.98,14.71,1.27,54.46,2.33
2015,12,14,7.49,13.04,3.74,67.07,4.22
2015,12,15,9.36,15.78,4.5,56.89,3.38
2015,12,16,8.66,15.17,4.38,54.63,1.36
2015,12,17,6.76,13.84,1.97,74.96,3.3
2015,12,18,6.1,13.7,2.43,78.96,1.24
2015,12,19,6.0,12.96,1.27,79.03,1.89
2015,12,20,7.47,14.28,2.42,64.58,1.25
2015,12,21,7.56,15.0,1.68,56.99,1.61
2015,12,22,6.23,12.93,2.11,58.64,1.24
2015,12,23,2.74,4.9,0.96,80.91,1.72
2015,12,24,3.75,10.03,-0.43,70.96,2.03
2015,12,25,4.72,12.7,-0.68,54.87,2.21
2015,12,26,7.34,15.37,0.19,45.05,1.96
2015,12,27,7.46,15.37,2.32,50.88,1.48
2015,12,28,5.72,12.91,1.09,58.25,1.36
2015,12,29,4.75,10.4,-0.64,75.7,3.44
2015,12,30,6.72,12.83,3.74,79.01,3.77
2015,12,31,5.93,11.75,1.45,78.22,4.13
2016,1,1,5.77,11.81,1.23,73.31,5.78
2016,1,2,3.23,7.84,-0.73,69.43,4.07
2016,1,3,3.67,10.73,-1.23,72.24,2.99
2016,1,4,5.9,14.53,-0.69,47.94,2.54
2016,1,5,7.1,15.18,1.33,56.14,2.22
2016,1,6,9.62,17.34,2.82,55.28,1.94
2016,1,7,10.87,19.46,3.21,44.35,3.42
2016,1,8,10.32,15.36,6.41,51.8,5.38
2016,1,9,8.2,13.29,4.74,71.82,4.38
2016,1,10,6.46,13.49,0.97,65.3,1.06
2016,1,11,7.1,14.64,0.95,59.99,2.11
2016,1,12,7.81,15.13,3.06,52.99,1.24
2016,1,13,7.76,16.84,1.3,59.74,1.83
2016,1,14,9.33,20.16,2.2,55.19,2.68
2016,1,15,8.72,15.02,4.82,70.23,2.58
2016,1,16,7.51,14.78,3.17,63.74,1.44
2016,1,17,7.81,15.34,1.34,66.7,3.61
2016,1,18,10.98,20.2,4.57,55.24,4.41
2016,1,19,5.89,12.21,1.39,51.08,3.91
2016,1,20,6.15,13.41,0.66,67.66,1.61
2016,1,21,6.74,12.93,1.87,54.19,2.56
2016,1,22,7.51,14.74,3.31,63.68,3.65
2016,1,23,8.77,17.87,3.61,64.52,2.47
2016,1,24,6.75,12.54,3.47,71.16,4.93
2016,1,25,4.31,8.93,0.97,69.48,5.04
2016,1,26,2.23,6.17,-1.69,75.6,2.25
2016,1,27,1.02,4.3,-1.47,73.35,1.49
2016,1,28,-1.5,4.39,-5.92,35.74,2.65
2016,1,29,1.23,8.7,-4.5,38.13,2.03
2016,1,30,3.73,11.93,-2.59,62.19,1.71
2016,1,31,6.44,13.51,1.6,42.98,1.22
2016,2,1,7.04,14.26,2.38,36.93,1.57
2016,2,2,7.14,16.27,0.22,37.98,1.82
2016,2,3,6.44,13.84,1.02,61.58,1.95
2016,2,4,6.81,15.62,0.89,45.78,1.85
2016,2,5,9.35,20.23,-0.25,48.58,4.01
2016,2,6,11.69,18.87,6.22,54.49,3.47
2016,2,7,6.97,12.46,2.41,72.45,4.43
2016,2,8,6.8,12.88,2.64,64.35,3.02
2016,2,9,7.07,13.65,2.39,48.41,1.04
2016,2,10,6.17,13.59,-0.39,51.82,2.89
2016,2,11,7.97,14.87,1.83,49.84,1.47
2016,2,12,9.3,17.27,1.42,45.26,1.52
2016,2,13,11.01,19.46,3.92,35.01,1.58
2016,2,14,13.39,23.04,4.41,27.97,1.49
2016,2,15,13.49,22.37,5.37,36.48,2.29
2016,2,16,13.69,22.83,7.32,51.94,2.63
2016,2,17,12.79,22.23,5.77,52.4,2.65
2016,2,18,14.38,23.29,6.85,38.12,1.07
2016,2,19,16.44,26.23,9.07,21.42,3.05
2016,2,20,14.36,21.74,7.52,49.88,4.04
2016,2,21,15.47,24.83,6.9,37.72,3.92
2016,2,22,10.51,16.14,6.22,67.84,4.45
2016,2,23,9.82,14.07,6.38,71.82,4.0
2016,2,24,11.26,18.19,6.22,65.97,2.42
2016,2,25,11.57,20.27,4.38,55.84,2.17
2016,2,26,13.85,21.93,7.44,45.2,4.08
2016,2,27,14.99,24.68,7.84,54.39,3.09
2016,2,28,13.59,20.97,8.85,69.97,2.33
2016,2,29,12.96,21.17,7.06,56.35,1.73
2016,3,1,13.8,23.01,6.29,40.38,1.97
2016,3,2,14.63,23.06,7.25,31.4,2.42
2016,3,3,17.53,28.12,11.33,34.04,4.67
2016,3,4,15.21,23.24,9.01,50.53,3.36
2016,3,5,13.11,21.52,5.59,45.7,2.74
2016,3,6,11.43,19.2,4.14,38.74,2.31
2016,3,7,12.06,21.48,3.08,37.43,2.42
2016,3,8,13.97,20.8,8.69,39.77,3.21
2016,3,9,15.46,23.34,8.08,52.47,2.89
2016,3,10,17.79,27.42,10.57,45.78,3.58
2016,3,11,15.34,24.4,7.7,29.23,2.69
2016,3,12,15.92,22.56,8.74,23.34,2.45
2016,3,13,17.23,24.38,11.88,30.78,2.88
2016,3,14,18.44,26.53,11.62,46.97,5.83
2016,3,15,13.55,19.86,8.18,44.4,5.54
2016,3,16,12.13,18.78,6.2,55.73,5.54
2016,3,17,11.03,17.54,5.24,58.98,4.5
2016,3,18,11.14,18.86,3.78,47.5,2.91
2016,3,19,13.78,23.29,4.89,31.9,2.5
2016,3,20,16.52,24.56,10.6,27.51,5.7
2016,3,21,12.94,19.76,6.22,48.73,3.94
2016,3,22,12.08,18.9,6.2,48.12,3.83
2016,3,23,13.62,22.53,6.49,30.5,1.5
2016,3,24,17.36,26.13,9.18,21.19,4.34
2016,3,25,20.29,30.23,11.67,26.8,3.73
2016,3,26,16.39,19.68,12.74,66.9,2.98
2016,3,27,14.78,19.2,11.5,72.34,2.17
2016,3,28,12.87,18.46,7.68,58.55,5.41
2016,3,29,10.16,17.55,3.05,57.44,3.67
2016,3,30,11.32,18.54,3.7,47.22,1.3
2016,3,31,12.19,20.45,4.75,37.08,2.15
2016,4,1,12.06,20.84,5.13,33.59,2.82
2016,4,2,12.57,21.7,5.18,25.29,1.22
2016,4,3,14.65,23.79,6.72,25.96,2.2
2016,4,4,16.91,26.82,7.46,25.88,1.78
2016,4,5,19.4,29.05,9.76,25.88,3.15
2016,4,6,19.89,28.61,11.56,32.79,3.24
2016,4,7,20.36,29.03,12.19,37.8,3.52
2016,4,8,20.47,28.21,12.3,39.65,2.08
2016,4,9,21.8,30.9,14.32,40.39,2.18
2016,4,10,21.36,29.27,16.85,54.8,3.3
2016,4,11,21.92,30.11,15.48,45.55,4.59
2016,4,12,18.14,25.79,10.29,38.29,3.37
2016,4,13,14.57,20.5,9.09,52.88,3.34
2016,4,14,12.49,15.69,9.22,66.33,2.27
2016,4,15,16.68,24.48,8.78,49.71,3.2
2016,4,16,20.18,28.65,10.68,32.71,2.21
2016,4,17,19.57,28.71,11.3,28.94,2.65
2016,4,18,19.65,29.02,10.94,26.05,2.08
2016,4,19,19.31,28.2,11.02,22.61,2.72
2016,4,20,20.78,29.24,13.49,21.25,1.46
2016,4,21,22.34,32.39,12.04,18.37,2.52
2016,4,22,24.02,33.69,14.16,20.31,2.02
2016,4,23,22.73,32.16,13.95,22.12,2.53
2016,4,24,24.78,34.21,15.41,17.02,3.4
2016,4,25,26.77,35.52,18.27,15.05,3.06
2016,4,26,24.66,33.87,15.58,20.04,2.97
2016,4,27,27.11,37.2,18.55,18.93,3.23
2016,4,28,23.04,30.86,16.35,20.08,4.15
2016,4,29,20.56,30.35,10.88,20.42,2.51
2016,4,30,22.08,30.98,11.83,21.46,1.65
2016,5,1,25.36,34.7,14.82,14.81,2.29
2016,5,2,25.04,32.18,18.08,22.85,4.6
2016,5,3,26.25,34.07,18.0,25.67,3.4
