-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 12/31/2024 in LST
Location: latitude  22.51   longitude 53.97 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 122.4 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M         MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M        MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M        MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M
2015,4,15,29.01,39.27,19.86,29.67,3.56
2015,4,16,31.65,41.41,22.53,15.39,2.53
2015,4,17,32.44,41.94,22.88,20.15,1.35
2015,4,18,32.0,41.87,23.52,21.62,2.4
2015,4,19,29.07,37.47,22.53,28.0,4.37
2015,4,20,27.84,36.91,19.99,21.41,3.57
2015,4,21,26.98,36.58,18.44,16.13,2.8
2015,4,22,27.48,38.43,17.21,17.41,2.1
2015,4,23,31.77,42.19,22.19,10.25,1.8
2015,4,24,33.64,42.56,25.37,9.48,1.18
2015,4,25,31.22,40.56,23.53,21.78,3.58
2015,4,26,28.82,40.11,19.36,32.59,3.71
2015,4,27,29.46,40.76,19.39,29.21,2.95
2015,4,28,30.45,41.22,20.48,14.79,2.89
2015,4,29,31.62,42.05,22.23,11.66,2.79
2015,4,30,31.84,42.04,22.36,15.07,2.2
2015,5,1,32.56,42.11,24.29,9.56,1.62
2015,5,2,34.52,43.43,25.8,10.37,1.67
2015,5,3,35.7,43.89,27.02,12.82,1.57
2015,5,4,35.79,43.88,27.22,14.62,1.83
2015,5,5,34.44,40.78,28.74,18.98,2.34
2015,5,6,34.89,42.23,27.96,21.47,2.52
2015,5,7,34.98,43.49,26.59,17.48,2.72
2015,5,8,35.98,44.78,27.63,15.6,2.42
2015,5,9,35.82,44.1,27.78,18.89,2.52
2015,5,10,34.08,40.63,27.3,30.17,3.45
2015,5,11,36.44,44.1,27.79,21.35,1.55
2015,5,12,36.07,44.48,28.83,13.45,2.76
2015,5,13,34.68,44.14,25.21,19.38,3.07
2015,5,14,35.52,44.86,25.22,18.89,1.39
2015,5,15,36.84,46.07,28.09,14.64,2.23
2015,5,16,35.57,45.9,25.59,30.36,3.24
2015,5,17,34.6,44.24,27.15,26.91,6.05
2015,5,18,33.86,43.3,26.03,21.94,5.4
2015,5,19,32.86,42.77,23.85,14.27,2.99
2015,5,20,32.96,43.52,22.36,18.8,2.06
2015,5,21,34.22,44.22,24.56,12.83,2.01
2015,5,22,35.68,44.54,26.02,17.31,1.84
2015,5,23,36.26,44.05,26.82,22.56,1.83
2015,5,24,37.24,44.92,28.67,22.92,1.95
2015,5,25,37.58,44.62,29.58,23.15,1.62
2015,5,26,36.8,44.65,29.2,20.32,2.65
2015,5,27,36.09,43.5,28.8,16.69,3.68
2015,5,28,36.73,44.53,30.41,11.26,2.71
2015,5,29,35.9,43.87,27.92,12.23,1.9
2015,5,30,36.4,44.8,26.92,12.29,2.82
2015,5,31,36.85,45.04,27.96,18.25,2.25
2015,6,1,37.39,46.74,29.34,13.72,2.96
2015,6,2,37.32,48.35,26.72,27.74,4.09
2015,6,3,37.83,48.34,28.19,26.81,3.38
2015,6,4,38.04,47.78,27.08,23.55,1.2
2015,6,5,36.69,44.22,29.61,28.75,4.49
2015,6,6,36.75,43.91,29.61,27.07,3.13
2015,6,7,37.75,46.08,29.62,18.53,3.54
2015,6,8,37.23,46.49,27.43,25.91,2.33
2015,6,9,37.37,46.39,28.09,25.21,3.87
2015,6,10,37.2,46.67,27.74,30.1,2.69
2015,6,11,38.77,46.71,31.31,25.67,2.91
2015,6,12,37.79,45.22,30.84,27.4,3.3
2015,6,13,36.62,43.24,30.01,40.15,3.58
2015,6,14,37.86,45.67,30.09,33.14,2.65
2015,6,15,38.02,46.54,30.25,31.32,2.93
2015,6,16,37.4,46.54,28.47,30.79,2.47
2015,6,17,37.97,47.44,28.07,28.03,2.61
2015,6,18,38.39,48.3,28.19,18.06,2.99
2015,6,19,36.87,45.55,28.13,26.33,4.29
2015,6,20,36.09,44.71,27.77,18.02,4.33
2015,6,21,35.44,44.68,25.42,34.68,2.85
2015,6,22,37.39,46.36,29.79,31.61,5.06
2015,6,23,35.99,44.35,28.0,22.67,5.44
2015,6,24,36.16,45.11,27.86,21.39,4.81
2015,6,25,36.73,45.55,28.53,15.27,4.08
2015,6,26,36.68,45.79,28.61,12.56,2.24
2015,6,27,36.03,44.56,27.06,18.52,3.18
2015,6,28,36.27,44.98,27.84,15.33,3.19
2015,6,29,36.4,44.67,29.28,14.08,2.74
2015,6,30,36.19,43.94,28.58,19.24,3.17
2015,7,1,35.88,43.61,26.75,36.91,1.51
2015,7,2,38.3,45.72,30.18,14.66,1.39
2015,7,3,38.89,46.29,30.87,12.56,1.84
2015,7,4,38.68,46.14,31.69,18.22,3.74
2015,7,5,38.82,46.7,31.19,17.91,3.72
2015,7,6,37.97,47.01,30.41,16.04,3.33
2015,7,7,36.6,46.04,28.76,20.2,4.61
2015,7,8,37.51,46.77,28.22,19.49,2.48
2015,7,9,39.07,47.59,30.27,13.58,1.84
2015,7,10,38.91,47.21,32.05,21.54,2.82
2015,7,11,38.41,47.0,30.11,19.14,3.72
2015,7,12,39.68,47.25,30.91,11.04,2.29
2015,7,13,39.02,46.77,31.6,16.38,4.36
2015,7,14,38.91,46.62,32.17,20.96,3.85
2015,7,15,39.62,47.23,31.34,15.34,1.74
2015,7,16,39.83,48.25,31.69,18.1,2.03
2015,7,17,39.93,49.22,30.97,18.25,2.54
2015,7,18,39.59,49.01,30.41,29.02,4.82
2015,7,19,38.59,48.32,28.78,22.75,3.97
2015,7,20,38.37,47.44,29.46,13.05,2.64
2015,7,21,39.35,47.86,31.87,8.79,2.25
2015,7,22,39.28,47.79,31.92,11.99,1.78
2015,7,23,39.15,47.77,29.93,17.46,3.07
2015,7,24,38.7,47.24,30.1,18.27,2.33
2015,7,25,38.45,46.14,29.97,22.38,2.81
2015,7,26,39.55,46.52,32.74,21.3,2.45
2015,7,27,40.1,46.36,33.59,22.03,3.29
2015,7,28,38.97,45.95,32.39,25.94,4.08
2015,7,29,39.8,46.1,33.41,23.06,2.73
2015,7,30,38.83,45.13,32.55,28.11,3.72
2015,7,31,39.37,46.37,32.35,23.83,2.25
2015,8,1,39.51,46.7,32.44,21.55,3.17
2015,8,2,39.27,46.63,32.37,20.49,3.51
2015,8,3,39.43,46.65,32.61,21.04,2.38
2015,8,4,39.36,46.06,32.69,21.24,2.57
2015,8,5,39.64,46.73,32.69,21.32,2.84
2015,8,6,39.58,47.21,31.93,18.95,1.9
2015,8,7,39.5,46.98,30.98,20.79,1.98
2015,8,8,40.15,46.95,33.29,18.4,2.53
2015,8,9,40.44,48.43,33.09,18.36,2.57
2015,8,10,39.44,47.91,30.38,21.71,2.11
2015,8,11,39.57,48.07,31.5,24.13,3.34
2015,8,12,38.77,46.71,31.1,16.65,1.65
2015,8,13,38.31,46.1,30.35,16.99,1.66
2015,8,14,38.28,46.63,30.02,22.44,1.77
2015,8,15,38.32,46.31,29.89,24.52,1.41
2015,8,16,38.71,46.47,30.96,17.12,1.94
2015,8,17,38.38,45.96,31.35,18.22,2.13
2015,8,18,38.0,46.4,30.17,22.37,2.0
2015,8,19,37.34,44.35,30.71,27.67,3.16
2015,8,20,37.17,44.04,29.85,29.28,3.03
2015,8,21,37.91,44.77,31.08,26.18,3.31
2015,8,22,37.48,44.65,30.59,22.91,3.25
2015,8,23,37.93,45.31,30.67,22.45,2.88
2015,8,24,38.01,45.49,31.24,19.81,3.46
2015,8,25,37.62,45.4,30.44,20.33,3.47
2015,8,26,38.14,46.1,30.36,17.82,2.95
2015,8,27,38.65,47.27,30.7,14.65,2.9
2015,8,28,38.6,47.23,30.29,24.1,1.79
2015,8,29,39.14,47.42,31.15,26.76,2.12
2015,8,30,39.83,47.22,32.33,18.37,1.57
2015,8,31,39.22,46.72,31.01,18.36,1.8
2015,9,1,39.51,47.81,32.01,18.1,2.19
2015,9,2,37.57,46.62,30.23,36.75,3.72
2015,9,3,36.02,44.88,28.86,29.45,3.44
2015,9,4,35.62,43.09,27.97,25.12,2.49
2015,9,5,33.58,40.01,28.09,35.7,5.14
2015,9,6,33.88,40.31,27.59,32.48,3.02
2015,9,7,34.65,41.3,28.34,28.2,2.42
2015,9,8,34.94,41.51,28.14,25.33,2.75
2015,9,9,35.22,42.1,28.53,24.53,2.86
2015,9,10,36.08,42.46,28.94,22.69,2.06
2015,9,11,36.44,43.34,29.41,21.45,2.9
2015,9,12,36.21,42.62,30.13,26.5,2.24
2015,9,13,37.16,44.1,30.07,22.99,2.45
2015,9,14,36.42,43.91,29.18,26.11,2.3
2015,9,15,35.96,43.64,28.66,22.35,1.39
2015,9,16,36.0,44.29,28.73,25.67,1.53
2015,9,17,36.49,44.83,29.96,21.71,1.6
2015,9,18,35.67,43.93,28.02,31.84,2.97
2015,9,19,35.23,43.36,27.15,36.38,2.28
2015,9,20,35.56,43.59,28.31,32.66,2.84
2015,9,21,35.08,43.28,27.89,33.33,3.5
2015,9,22,33.79,42.02,26.52,26.51,3.33
2015,9,23,32.64,41.68,24.03,28.56,2.02
2015,9,24,32.65,41.36,23.85,29.5,1.62
2015,9,25,33.1,40.79,25.43,35.08,1.24
2015,9,26,33.41,41.19,25.43,36.42,1.14
2015,9,27,33.37,41.83,25.47,36.97,1.8
2015,9,28,33.19,42.05,25.02,31.25,1.57
2015,9,29,33.17,41.81,24.79,29.77,1.8
2015,9,30,31.8,39.66,25.38,25.86,3.69
2015,10,1,30.6,37.9,24.14,27.36,3.07
2015,10,2,32.27,40.02,25.55,24.26,1.76
2015,10,3,32.78,41.69,24.2,43.84,2.63
2015,10,4,34.03,42.48,25.76,39.79,1.63
2015,10,5,34.29,43.12,26.45,31.79,1.52
2015,10,6,33.8,42.44,25.18,35.48,1.25
2015,10,7,33.59,41.85,26.16,19.22,1.98
2015,10,8,33.03,40.54,25.47,21.3,2.12
2015,10,9,32.63,41.34,24.79,19.21,1.94
2015,10,10,32.35,41.6,24.94,29.59,1.58
2015,10,11,32.71,41.96,24.75,49.87,2.91
2015,10,12,31.5,40.05,24.37,46.58,2.32
2015,10,13,30.99,39.2,23.91,42.31,2.55
2015,10,14,30.35,39.1,22.2,39.35,1.71
2015,10,15,30.91,38.05,24.14,31.54,2.18
2015,10,16,31.61,37.89,24.98,35.78,1.6
2015,10,17,32.29,38.49,26.44,34.05,1.37
2015,10,18,31.82,39.62,25.01,35.16,1.61
2015,10,19,30.9,38.76,23.91,38.82,2.6
2015,10,20,30.25,37.89,23.36,43.47,3.11
2015,10,21,29.41,36.77,22.75,45.44,1.56
2015,10,22,29.85,37.53,22.94,31.24,2.77
2015,10,23,30.64,36.7,24.51,33.94,1.9
2015,10,24,30.1,37.04,24.05,46.84,2.62
2015,10,25,28.7,35.48,23.25,47.45,1.71
2015,10,26,29.51,36.45,22.05,38.08,1.74
2015,10,27,30.3,36.94,23.72,31.03,2.84
2015,10,28,30.33,35.99,25.62,34.21,2.89
2015,10,29,28.78,35.08,23.31,34.29,2.97
2015,10,30,28.16,34.69,22.54,33.76,2.08
2015,10,31,27.17,34.03,20.74,32.78,1.93
2015,11,1,27.27,33.76,20.87,36.47,1.65
2015,11,2,27.39,34.29,21.0,41.23,1.92
2015,11,3,27.96,34.14,21.74,39.5,1.47
2015,11,4,28.98,35.82,23.82,39.14,1.66
2015,11,5,28.01,35.82,21.06,49.76,2.69
2015,11,6,27.66,35.63,20.77,46.62,2.2
2015,11,7,28.09,35.35,21.1,41.58,1.57
2015,11,8,28.31,35.37,21.51,32.24,1.7
2015,11,9,27.66,35.03,21.24,25.53,2.22
2015,11,10,28.03,35.29,21.6,31.63,3.51
2015,11,11,29.16,36.02,23.59,34.99,4.53
2015,11,12,27.81,34.63,22.56,39.75,3.18
2015,11,13,26.23,31.63,23.0,50.36,4.01
2015,11,14,23.87,29.85,19.79,51.26,4.16
2015,11,15,23.58,30.66,17.93,56.69,3.66
2015,11,16,23.6,30.66,17.08,50.22,1.47
2015,11,17,24.97,31.84,17.86,36.16,1.12
2015,11,18,25.65,31.78,19.51,32.96,1.51
2015,11,19,25.17,32.02,18.92,39.1,1.85
2015,11,20,25.0,32.03,18.67,43.42,2.12
2015,11,21,25.03,31.52,19.87,59.48,3.76
2015,11,22,23.75,30.29,18.96,54.29,3.66
2015,11,23,22.16,29.3,16.4,53.66,2.25
2015,11,24,23.56,30.62,16.86,44.45,1.51
2015,11,25,23.97,30.84,17.86,41.57,2.47
2015,11,26,24.42,31.4,18.55,42.2,2.37
2015,11,27,23.94,30.96,18.29,54.66,3.4
2015,11,28,23.07,29.66,17.57,62.46,2.96
2015,11,29,22.75,29.52,17.47,61.19,2.39
2015,11,30,22.59,29.34,17.14,62.81,2.63
2015,12,1,22.47,29.58,16.46,60.05,1.51
2015,12,2,23.1,30.61,16.5,56.04,1.38
2015,12,3,23.05,30.51,16.62,57.76,1.84
2015,12,4,22.18,29.33,16.49,62.0,2.22
2015,12,5,23.06,30.25,17.26,67.52,3.02
2015,12,6,23.48,31.15,17.2,62.83,3.27
2015,12,7,20.79,25.86,16.21,61.25,5.44
2015,12,8,16.2,22.17,11.91,47.21,4.62
2015,12,9,16.28,22.8,11.34,55.76,3.72
2015,12,10,17.75,25.41,11.56,60.56,2.73
2015,12,11,17.93,25.56,12.22,49.1,2.66
2015,12,12,18.08,25.29,12.25,61.17,2.64
2015,12,13,18.11,25.28,12.53,64.16,2.13
2015,12,14,18.62,26.65,12.16,44.71,1.74
2015,12,15,19.96,27.49,14.37,43.81,2.08
2015,12,16,18.34,24.48,14.01,56.05,3.89
2015,12,17,17.37,24.64,11.65,65.64,2.66
2015,12,18,17.84,24.55,11.6,57.91,1.68
2015,12,19,19.09,27.18,12.57,50.19,2.07
2015,12,20,20.5,29.3,13.62,54.71,2.19
2015,12,21,21.59,29.4,15.53,52.62,2.25
2015,12,22,20.76,28.1,15.41,61.92,3.4
2015,12,23,20.77,28.57,14.76,50.71,2.34
2015,12,24,21.67,28.53,16.54,55.22,3.18
2015,12,25,21.77,27.8,16.57,54.62,3.17
2015,12,26,20.52,26.06,16.98,64.12,2.81
2015,12,27,20.66,26.19,17.16,65.78,4.05
2015,12,28,20.22,26.4,16.29,57.21,3.75
2015,12,29,19.55,26.73,14.19,64.73,3.53
2015,12,30,20.76,28.83,13.49,58.05,1.96
2015,12,31,22.22,29.82,16.64,37.37,1.6
2016,1,1,21.27,29.3,15.1,47.42,3.18
2016,1,2,23.41,30.66,17.7,59.45,4.17
2016,1,3,20.22,25.39,16.19,66.12,4.56
2016,1,4,16.97,21.71,12.44,58.05,3.84
2016,1,5,18.08,22.67,14.36,60.18,3.1
2016,1,6,18.46,24.82,14.0,52.23,2.8
2016,1,7,17.31,25.05,11.94,47.02,2.06
2016,1,8,17.98,25.22,11.04,58.35,1.17
2016,1,9,19.44,27.68,11.73,36.63,2.03
2016,1,10,20.72,28.9,14.65,40.86,1.97
2016,1,11,19.49,25.88,15.5,56.55,3.39
2016,1,12,18.13,24.87,12.18,59.35,2.38
2016,1,13,17.72,22.4,14.0,69.98,2.93
2016,1,14,16.99,24.42,11.16,58.63,2.61
2016,1,15,16.33,24.64,10.17,62.57,2.29
2016,1,16,15.43,24.56,8.06,59.0,2.2
2016,1,17,16.8,26.2,9.04,61.16,3.04
2016,1,18,18.27,26.31,11.68,64.72,2.25
2016,1,19,19.2,27.42,11.35,52.36,1.44
2016,1,20,18.84,27.23,11.54,45.21,1.45
2016,1,21,18.34,27.03,11.61,50.83,2.26
2016,1,22,17.99,26.45,10.51,56.9,2.01
2016,1,23,18.88,26.69,11.78,50.88,1.29
2016,1,24,19.82,28.37,11.89,26.41,2.01
2016,1,25,21.02,29.65,12.78,39.64,2.13
2016,1,26,20.76,29.18,13.5,56.73,2.5
2016,1,27,20.51,29.1,13.57,53.86,2.29
2016,1,28,19.82,26.13,15.37,55.32,4.14
2016,1,29,16.39,21.51,12.17,53.23,5.31
2016,1,30,13.24,17.34,9.92,49.37,4.42
2016,1,31,13.57,21.08,7.02,59.53,3.6
2016,2,1,14.87,22.34,8.86,62.66,3.24
2016,2,2,15.0,22.75,8.2,60.33,2.1
2016,2,3,16.3,23.8,8.63,55.8,2.69
2016,2,4,17.79,26.05,11.63,58.54,4.19
2016,2,5,16.86,25.81,9.48,54.66,3.31
2016,2,6,17.75,26.29,9.33,48.07,1.88
2016,2,7,18.44,27.26,8.6,38.13,1.48
2016,2,8,19.54,27.88,9.55,16.83,1.48
2016,2,9,18.69,26.99,10.98,36.95,3.48
2016,2,10,16.27,25.12,8.71,55.2,3.07
2016,2,11,17.44,26.3,9.21,55.36,2.31
2016,2,12,17.0,24.28,11.12,53.42,4.05
2016,2,13,15.95,23.99,8.92,61.51,2.97
2016,2,14,16.62,25.12,9.43,59.55,2.56
2016,2,15,16.96,25.93,9.16,60.98,2.33
2016,2,16,17.95,27.04,10.02,56.87,2.75
2016,2,17,18.02,26.13,11.51,47.51,1.96
2016,2,18,18.31,26.46,11.11,60.71,3.06
2016,2,19,18.47,27.49,10.49,54.78,2.27
2016,2,20,19.01,28.03,10.23,35.23,1.39
2016,2,21,20.59,29.84,10.11,23.66,1.26
2016,2,22,21.52,30.89,13.12,20.61,2.46
2016,2,23,24.95,33.49,17.08,32.73,3.2
2016,2,24,24.77,30.5,21.86,50.31,3.22
2016,2,25,25.03,33.78,18.62,48.03,3.86
2016,2,26,24.39,32.71,18.72,32.78,4.16
2016,2,27,24.94,34.59,16.44,40.58,2.08
2016,2,28,25.64,33.74,18.25,44.29,1.98
2016,2,29,27.61,35.41,20.41,36.48,2.43
2016,3,1,24.58,30.93,19.84,45.45,3.51
2016,3,2,22.02,29.58,16.12,33.34,2.79
2016,3,3,21.25,30.2,12.8,39.6,1.91
2016,3,4,24.03,33.03,15.57,45.93,2.02
2016,3,5,27.32,36.09,19.23,31.45,2.29
2016,3,6,27.0,34.1,21.47,37.41,2.27
2016,3,7,27.63,35.99,20.74,36.25,2.13
2016,3,8,25.39,30.14,20.58,60.21,2.56
2016,3,9,25.13,29.77,20.8,75.52,2.63
2016,3,10,25.9,32.05,20.81,66.51,2.06
2016,3,11,24.52,32.92,17.25,40.77,2.04
2016,3,12,25.68,35.03,17.02,40.48,1.96
2016,3,13,26.19,35.35,18.11,32.18,2.92
2016,3,14,26.56,35.48,18.86,28.23,2.81
2016,3,15,27.95,36.95,19.38,32.22,1.83
2016,3,16,27.42,34.44,20.69,39.06,4.13
2016,3,17,26.5,34.43,19.97,43.47,3.55
2016,3,18,25.23,32.67,20.33,32.16,4.99
2016,3,19,24.36,31.27,19.51,31.0,4.85
2016,3,20,24.55,32.44,17.74,37.96,3.35
2016,3,21,25.91,33.41,18.75,26.87,2.54
2016,3,22,27.26,34.66,21.22,38.5,2.62
2016,3,23,25.39,31.65,20.3,43.55,3.81
2016,3,24,22.09,30.0,15.07,42.77,4.06
2016,3,25,21.72,31.37,12.95,47.12,2.25
2016,3,26,23.66,33.08,14.26,40.99,1.71
2016,3,27,24.87,34.64,15.38,25.72,3.59
2016,3,28,26.92,35.25,18.55,47.22,4.55
2016,3,29,28.89,37.44,21.55,51.64,4.94
2016,3,30,28.01,35.71,21.17,53.57,3.57
2016,3,31,26.88,33.42,20.85,46.25,2.71
2016,4,1,22.56,27.27,19.39,54.26,5.51
2016,4,2,20.7,25.27,16.71,40.34,3.48
2016,4,3,21.13,30.01,13.93,35.2,3.03
2016,4,4,21.82,30.56,14.47,35.05,2.7
2016,4,5,24.55,32.41,16.48,38.09,1.52
2016,4,6,27.39,35.28,19.52,30.21,1.81
2016,4,7,29.67,38.04,20.11,28.78,1.81
2016,4,8,29.4,37.44,23.41,40.26,2.22
2016,4,9,29.06,36.61,21.83,40.85,1.65
2016,4,10,29.08,36.91,21.09,27.05,1.89
2016,4,11,29.59,37.42,21.08,26.4,1.32
2016,4,12,31.18,38.88,23.32,35.72,3.28
2016,4,13,30.4,36.95,24.55,45.24,4.01
2016,4,14,31.35,39.02,24.55,45.25,3.89
2016,4,15,29.62,33.89,25.57,48.14,2.69
2016,4,16,27.66,34.68,21.68,38.44,4.92
2016,4,17,25.16,33.08,18.21,37.99,4.33
2016,4,18,26.48,34.82,19.51,27.51,4.18
2016,4,19,29.05,37.44,22.38,19.74,2.54
2016,4,20,28.67,38.03,19.97,22.8,3.38
2016,4,21,29.26,37.95,20.98,20.96,3.54
2016,4,22,30.26,38.8,22.77,17.9,3.12
2016,4,23,30.77,39.46,23.37,16.23,2.47
2016,4,24,31.2,39.15,24.73,21.13,2.44
2016,4,25,31.33,39.38,24.53,24.19,2.27
2016,4,26,30.37,39.74,21.26,19.31,2.1
2016,4,27,31.5,40.49,21.78,19.84,1.56
2016,4,28,33.2,41.42,23.33,23.92,1.47
2016,4,29,34.18,42.38,25.33,26.22,1.91
2016,4,30,33.61,40.01,27.62,28.22,3.47
2016,5,1,31.38,38.94,25.11,32.33,4.09
2016,5,2,30.2,39.22,21.53,24.32,3.09
2016,5,3,32.06,41.74,22.97,16.19,2.39
2016,5,4,34.94,43.56,27.03,16.26,2.33
