-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 12/31/2024 in LST
Location: latitude  16.7   longitude 42.12 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.82 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M         MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M        MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M        MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M
2015,4,15,27.49,28.23,26.62,75.2,2.08
2015,4,16,27.71,28.22,27.31,80.34,3.2
2015,4,17,27.57,28.08,27.0,76.37,4.15
2015,4,18,27.32,27.77,26.77,75.25,3.68
2015,4,19,27.55,28.01,26.86,76.18,3.37
2015,4,20,28.19,28.57,27.56,76.95,2.77
2015,4,21,28.99,29.61,28.32,75.01,4.25
2015,4,22,29.24,29.99,28.45,71.19,4.64
2015,4,23,29.8,30.75,28.87,64.15,2.81
2015,4,24,29.23,29.92,28.37,71.86,3.27
2015,4,25,28.26,28.66,27.61,76.14,2.94
2015,4,26,28.79,29.64,27.78,71.71,2.4
2015,4,27,29.9,30.82,28.9,70.85,1.68
2015,4,28,29.91,30.63,29.09,71.32,3.3
2015,4,29,29.74,30.51,28.9,72.71,3.56
2015,4,30,29.92,30.78,29.18,69.48,3.68
2015,5,1,29.95,30.87,29.21,74.35,4.88
2015,5,2,29.91,30.55,29.33,76.31,4.88
2015,5,3,30.24,30.98,29.5,78.0,4.99
2015,5,4,30.54,31.1,29.95,76.38,4.04
2015,5,5,30.55,31.19,29.97,76.3,3.47
2015,5,6,30.57,31.25,29.78,77.48,4.04
2015,5,7,30.7,31.85,29.63,77.23,4.22
2015,5,8,30.58,31.17,29.78,76.92,2.44
2015,5,9,29.96,30.77,29.15,77.14,2.4
2015,5,10,30.59,31.32,29.46,72.42,1.9
2015,5,11,30.78,31.36,29.91,76.01,2.13
2015,5,12,30.92,31.63,30.09,76.28,1.95
2015,5,13,31.31,32.13,30.34,73.82,2.09
2015,5,14,30.92,31.33,30.47,78.55,4.56
2015,5,15,30.83,31.54,30.28,77.18,4.04
2015,5,16,30.26,30.79,29.86,76.79,2.79
2015,5,17,30.17,30.64,29.58,74.54,2.28
2015,5,18,31.03,31.59,30.53,73.4,2.42
2015,5,19,31.31,31.82,30.75,76.57,3.21
2015,5,20,31.32,32.04,30.12,77.74,2.6
2015,5,21,31.32,32.39,29.99,75.83,3.22
2015,5,22,30.82,31.53,30.03,79.51,3.89
2015,5,23,30.48,31.14,29.7,80.62,4.0
2015,5,24,30.5,31.11,29.8,77.86,2.83
2015,5,25,30.96,31.56,30.2,72.84,2.51
2015,5,26,31.63,32.12,31.19,66.69,2.27
2015,5,27,31.44,31.7,31.02,71.84,2.71
2015,5,28,31.8,32.4,31.05,65.97,1.92
2015,5,29,31.65,32.23,31.09,70.11,3.66
2015,5,30,32.44,32.89,31.95,68.41,2.65
2015,5,31,31.73,32.17,31.2,71.55,3.01
2015,6,1,30.8,31.11,30.27,74.39,2.04
2015,6,2,31.15,31.51,30.75,72.91,2.82
2015,6,3,31.52,31.87,31.13,72.63,2.96
2015,6,4,31.71,32.19,31.28,75.33,3.37
2015,6,5,31.49,32.05,30.98,78.09,3.18
2015,6,6,31.15,31.39,30.72,79.36,3.8
2015,6,7,30.88,31.39,30.28,79.81,3.87
2015,6,8,30.7,31.18,30.08,80.4,2.49
2015,6,9,31.59,32.43,30.88,78.19,3.04
2015,6,10,31.62,32.75,30.5,85.71,3.89
2015,6,11,31.15,31.62,30.47,85.18,3.99
2015,6,12,30.95,31.58,30.43,80.74,4.66
2015,6,13,31.02,31.53,30.46,80.42,5.59
2015,6,14,30.94,31.56,30.27,77.34,5.27
2015,6,15,31.1,31.73,30.38,77.0,6.01
2015,6,16,31.16,31.68,30.53,77.87,5.52
2015,6,17,31.31,32.06,30.46,76.99,4.96
2015,6,18,31.41,31.98,30.78,78.04,5.27
2015,6,19,31.48,32.14,30.89,75.71,4.51
2015,6,20,30.96,31.57,30.34,77.33,2.92
2015,6,21,30.8,31.46,30.08,78.77,4.61
2015,6,22,31.01,31.68,30.33,77.3,5.65
2015,6,23,31.16,31.91,30.2,73.8,4.72
2015,6,24,31.23,32.44,29.63,78.08,3.71
2015,6,25,31.42,32.72,29.78,74.92,3.58
2015,6,26,31.5,32.73,30.2,72.97,3.42
2015,6,27,31.65,32.96,30.17,75.09,3.44
2015,6,28,31.5,32.8,29.89,74.04,2.96
2015,6,29,31.4,32.65,29.61,72.88,3.03
2015,6,30,31.21,31.71,30.53,74.12,3.66
2015,7,1,30.74,31.66,29.8,78.66,2.51
2015,7,2,30.59,31.31,29.91,77.04,2.85
2015,7,3,30.98,32.01,29.94,74.49,3.02
2015,7,4,31.2,32.0,30.33,73.96,2.78
2015,7,5,31.17,31.83,30.36,74.85,2.43
2015,7,6,31.65,32.32,30.92,74.28,3.25
2015,7,7,31.56,32.4,30.88,77.12,4.35
2015,7,8,31.46,31.86,30.92,80.19,4.97
2015,7,9,31.53,32.06,30.98,75.56,4.65
2015,7,10,31.05,31.8,30.45,79.17,3.71
2015,7,11,31.34,32.04,30.55,76.56,3.17
2015,7,12,31.76,32.66,30.84,71.87,3.47
2015,7,13,31.94,33.24,30.6,78.44,4.35
2015,7,14,31.71,32.85,30.6,81.6,4.21
2015,7,15,31.55,32.2,30.38,80.0,4.93
2015,7,16,31.3,32.14,30.08,80.67,4.9
2015,7,17,31.12,31.89,29.97,81.69,5.64
2015,7,18,30.97,31.56,30.19,81.41,6.25
2015,7,19,30.88,31.67,30.03,80.67,4.19
2015,7,20,30.86,31.71,29.38,79.34,3.94
2015,7,21,31.12,32.29,29.82,79.33,4.13
2015,7,22,31.2,32.14,29.9,77.41,4.33
2015,7,23,30.81,31.66,29.75,81.74,4.41
2015,7,24,30.84,31.84,29.79,83.74,5.34
2015,7,25,30.53,31.52,29.53,85.5,5.26
2015,7,26,30.27,31.34,29.47,87.94,3.22
2015,7,27,30.66,31.75,29.52,86.04,3.04
2015,7,28,30.77,31.8,29.35,85.59,3.08
2015,7,29,30.89,32.01,29.97,81.85,3.03
2015,7,30,30.86,31.63,29.66,83.63,3.34
2015,7,31,31.04,31.93,29.96,83.51,2.23
2015,8,1,31.16,31.67,30.67,81.75,3.52
2015,8,2,31.04,31.65,30.23,78.63,2.93
2015,8,3,31.09,31.48,30.38,78.9,2.29
2015,8,4,31.56,32.32,30.44,74.23,2.08
2015,8,5,31.41,31.8,30.68,76.2,3.23
2015,8,6,31.67,32.7,30.46,74.81,1.68
2015,8,7,31.56,32.14,31.0,74.18,2.55
2015,8,8,31.96,32.59,31.26,73.06,3.25
2015,8,9,31.95,32.4,31.33,72.91,1.85
2015,8,10,31.83,32.72,30.69,75.37,2.55
2015,8,11,31.94,32.77,31.2,78.33,2.41
2015,8,12,31.92,32.76,31.13,79.35,1.87
2015,8,13,31.97,32.51,31.38,78.32,3.61
2015,8,14,32.07,32.58,31.22,78.78,3.25
2015,8,15,32.53,33.29,31.73,76.64,3.85
2015,8,16,32.31,32.8,31.8,79.29,2.79
2015,8,17,32.32,33.14,31.59,77.13,3.14
2015,8,18,32.2,33.03,31.26,81.89,3.51
2015,8,19,32.36,33.07,31.73,81.09,3.48
2015,8,20,32.46,33.11,31.81,77.42,3.21
2015,8,21,32.58,33.22,31.76,74.8,2.26
2015,8,22,32.71,33.41,31.52,73.25,1.86
2015,8,23,33.04,33.57,32.14,68.85,1.69
2015,8,24,33.24,33.85,32.56,67.7,2.42
2015,8,25,32.82,33.29,32.24,71.03,1.84
2015,8,26,32.67,33.0,32.29,69.27,2.37
2015,8,27,32.28,32.77,31.91,74.19,3.59
2015,8,28,32.56,33.12,32.1,72.48,3.23
2015,8,29,32.68,33.34,31.98,72.21,2.81
2015,8,30,32.67,33.43,31.84,72.28,2.61
2015,8,31,32.81,33.13,32.51,74.82,4.34
2015,9,1,32.63,33.03,32.08,73.87,4.33
2015,9,2,32.03,32.56,31.66,77.57,3.26
2015,9,3,32.01,32.8,31.25,78.04,3.01
2015,9,4,32.33,33.09,31.65,77.07,3.37
2015,9,5,32.36,32.99,31.68,74.3,3.94
2015,9,6,32.24,32.97,31.72,73.79,3.18
2015,9,7,32.16,32.66,31.69,72.36,2.75
2015,9,8,32.61,32.88,32.08,69.52,2.5
2015,9,9,32.88,33.17,32.59,68.62,2.45
2015,9,10,32.81,33.03,32.44,71.39,2.32
2015,9,11,33.21,33.51,32.85,67.05,2.81
2015,9,12,32.99,33.35,32.6,66.87,2.34
2015,9,13,32.51,32.84,32.14,70.9,2.62
2015,9,14,32.76,33.0,32.55,67.85,2.69
2015,9,15,32.41,32.62,32.19,69.45,2.32
2015,9,16,32.51,33.27,31.81,70.75,2.74
2015,9,17,32.71,33.12,32.13,68.87,2.51
2015,9,18,33.12,33.57,32.79,69.58,3.52
2015,9,19,32.84,33.34,32.35,72.93,3.47
2015,9,20,32.52,32.98,31.95,76.46,3.49
2015,9,21,32.77,33.35,32.09,74.77,3.42
2015,9,22,33.02,33.33,32.77,77.93,3.23
2015,9,23,33.0,33.34,32.62,77.65,3.37
2015,9,24,33.13,33.93,32.48,73.43,3.27
2015,9,25,32.86,33.33,32.28,73.75,2.78
2015,9,26,33.05,33.33,32.65,68.83,2.64
2015,9,27,32.89,33.24,32.49,68.38,2.95
2015,9,28,32.98,33.57,32.42,65.07,3.07
2015,9,29,32.59,32.83,32.2,66.35,2.56
2015,9,30,31.95,32.31,31.73,70.07,2.22
2015,10,1,31.66,31.84,31.26,72.3,1.97
2015,10,2,31.75,32.38,31.02,69.94,2.93
2015,10,3,31.78,32.14,31.41,68.75,2.33
2015,10,4,32.23,32.94,31.48,66.03,2.53
2015,10,5,32.75,33.4,32.07,64.04,2.5
2015,10,6,32.78,33.33,32.17,64.86,2.7
2015,10,7,32.96,33.56,32.4,63.14,2.98
2015,10,8,32.44,32.76,32.08,67.18,2.8
2015,10,9,31.75,32.0,31.59,71.58,2.64
2015,10,10,31.5,31.7,31.2,72.04,2.56
2015,10,11,31.65,32.17,31.04,69.82,2.86
2015,10,12,32.38,32.86,31.8,64.82,3.01
2015,10,13,32.81,33.99,32.25,66.71,3.77
2015,10,14,32.58,33.34,32.07,67.65,3.25
2015,10,15,32.23,32.82,31.59,66.92,3.18
2015,10,16,31.98,32.35,31.61,67.95,3.55
2015,10,17,31.64,31.77,31.43,72.94,4.08
2015,10,18,31.58,31.87,31.27,73.25,3.48
2015,10,19,31.56,31.75,31.37,72.06,3.77
2015,10,20,31.86,32.15,31.58,65.38,3.33
2015,10,21,31.85,32.12,31.55,64.49,3.32
2015,10,22,31.84,32.18,31.51,65.23,3.99
2015,10,23,31.7,32.02,31.35,66.67,4.3
2015,10,24,31.49,31.79,31.04,67.9,4.18
2015,10,25,31.37,31.73,31.0,71.08,4.35
2015,10,26,31.45,32.02,30.89,69.95,4.39
2015,10,27,31.46,31.72,31.05,68.11,5.1
2015,10,28,31.06,31.32,30.68,70.29,5.81
2015,10,29,30.85,31.15,30.42,71.77,6.51
2015,10,30,30.61,30.84,30.21,70.83,4.84
2015,10,31,30.48,30.78,30.13,72.34,2.96
2015,11,1,30.47,30.7,30.27,76.01,2.72
2015,11,2,31.15,32.38,30.34,66.2,2.97
2015,11,3,31.29,32.76,30.08,62.41,3.05
2015,11,4,31.14,31.57,30.85,68.66,3.5
2015,11,5,30.62,30.97,30.21,76.67,4.27
2015,11,6,30.08,30.9,29.42,71.17,4.07
2015,11,7,29.89,29.99,29.68,71.39,2.19
2015,11,8,29.54,29.74,29.36,77.64,2.0
2015,11,9,29.8,30.11,29.43,72.64,1.88
2015,11,10,30.25,30.62,29.64,68.62,2.46
2015,11,11,29.92,30.5,29.59,72.62,2.19
2015,11,12,30.38,31.02,29.89,69.85,2.99
2015,11,13,29.92,30.35,29.4,73.15,2.27
2015,11,14,29.37,29.63,29.14,76.39,3.71
2015,11,15,29.76,30.02,29.42,71.78,5.44
2015,11,16,29.79,30.01,29.47,70.36,6.63
2015,11,17,29.61,29.93,29.14,70.45,7.52
2015,11,18,28.94,29.46,28.38,71.84,4.57
2015,11,19,28.38,28.7,28.02,72.06,2.28
2015,11,20,28.4,28.7,28.04,73.26,2.56
2015,11,21,28.73,29.2,28.28,74.65,3.65
2015,11,22,29.12,29.34,28.78,75.44,5.51
2015,11,23,29.09,29.39,28.74,73.97,6.29
2015,11,24,29.17,29.57,28.63,70.69,6.71
2015,11,25,28.96,29.14,28.68,70.1,5.59
2015,11,26,28.57,28.9,28.12,74.86,4.01
2015,11,27,28.73,29.18,28.45,72.66,2.53
2015,11,28,28.84,29.26,28.58,72.62,2.85
2015,11,29,28.66,29.02,28.43,73.86,2.96
2015,11,30,28.83,29.17,28.41,72.55,4.98
2015,12,1,28.64,29.0,28.33,73.68,5.81
2015,12,2,28.23,28.71,27.91,76.24,4.73
2015,12,3,27.7,28.12,27.44,75.58,2.69
2015,12,4,27.52,27.68,27.33,75.18,1.92
2015,12,5,27.53,27.89,26.94,78.02,2.66
2015,12,6,27.96,28.34,27.58,75.05,2.5
2015,12,7,28.2,28.51,27.88,77.35,4.19
2015,12,8,27.72,27.97,27.49,73.84,2.73
2015,12,9,27.66,28.16,26.94,75.76,4.42
2015,12,10,27.86,28.1,27.6,75.4,4.74
2015,12,11,27.8,27.96,27.56,73.85,3.64
2015,12,12,27.43,27.83,27.17,74.92,2.12
2015,12,13,26.79,27.06,26.33,78.29,2.19
2015,12,14,26.99,27.31,26.65,76.99,4.86
2015,12,15,27.19,27.73,26.79,68.56,5.72
2015,12,16,27.03,27.59,26.55,69.36,2.37
2015,12,17,27.44,27.64,27.19,76.81,4.13
2015,12,18,27.31,27.58,27.11,78.04,3.69
2015,12,19,27.19,27.46,26.99,76.59,1.5
2015,12,20,26.95,27.11,26.78,76.58,1.61
2015,12,21,26.78,27.1,26.39,77.47,1.55
2015,12,22,27.06,27.62,26.57,78.06,3.27
2015,12,23,27.59,28.03,27.15,77.76,5.71
2015,12,24,27.43,27.85,26.88,74.75,4.05
2015,12,25,26.6,26.87,26.29,73.98,4.34
2015,12,26,26.76,27.24,26.3,65.88,4.08
2015,12,27,26.42,26.85,25.99,74.06,3.04
2015,12,28,26.99,27.65,26.58,74.25,5.56
2015,12,29,27.06,27.52,26.63,75.0,6.95
2015,12,30,27.05,27.3,26.64,76.47,6.99
2015,12,31,26.92,27.16,26.71,73.98,3.98
2016,1,1,26.61,26.9,26.37,77.4,2.48
2016,1,2,26.42,26.78,26.03,79.99,3.19
2016,1,3,26.61,26.93,26.32,73.18,5.19
2016,1,4,26.55,27.06,26.01,71.02,2.05
2016,1,5,27.0,27.25,26.7,76.71,4.19
2016,1,6,26.65,26.9,26.38,79.3,3.53
2016,1,7,26.84,27.18,26.4,77.98,3.8
2016,1,8,27.04,27.32,26.66,76.49,5.92
2016,1,9,26.79,27.11,26.42,78.28,4.64
2016,1,10,26.52,26.83,25.99,75.6,1.81
2016,1,11,26.75,27.31,26.18,77.36,3.32
2016,1,12,27.05,27.36,26.6,75.04,6.05
2016,1,13,26.95,27.15,26.54,76.86,5.07
2016,1,14,27.01,27.18,26.75,75.3,5.09
2016,1,15,26.93,27.09,26.58,76.88,4.64
2016,1,16,26.82,26.96,26.55,78.12,3.8
2016,1,17,26.62,26.92,26.24,78.82,2.64
2016,1,18,26.8,27.09,26.45,79.04,3.23
2016,1,19,26.66,26.9,26.35,80.07,2.73
2016,1,20,26.14,26.51,25.56,80.2,2.51
2016,1,21,26.37,26.74,25.96,80.56,4.49
2016,1,22,26.42,26.71,26.05,79.86,6.36
2016,1,23,26.45,26.71,26.0,78.29,6.67
2016,1,24,26.28,26.48,25.87,79.77,5.38
2016,1,25,25.92,26.21,25.66,77.69,2.47
2016,1,26,25.66,26.18,25.04,74.27,6.66
2016,1,27,25.02,25.48,24.67,72.23,7.39
2016,1,28,24.6,25.0,24.29,65.14,7.11
2016,1,29,24.57,25.05,24.11,68.49,5.52
2016,1,30,24.73,25.34,24.25,69.65,3.74
2016,1,31,24.8,25.6,24.0,73.1,1.75
2016,2,1,25.69,26.15,25.01,77.43,2.48
2016,2,2,26.16,26.38,25.81,77.32,4.47
2016,2,3,26.06,26.25,25.77,77.15,4.59
2016,2,4,26.1,26.34,25.7,75.83,3.35
2016,2,5,26.54,27.01,26.08,74.68,6.49
2016,2,6,26.36,26.72,25.9,78.21,6.84
2016,2,7,25.92,26.17,25.56,77.55,4.43
2016,2,8,25.58,26.11,24.93,78.13,2.44
2016,2,9,25.63,26.13,25.29,77.67,3.16
2016,2,10,25.65,26.18,25.08,80.28,2.06
2016,2,11,25.54,25.76,25.16,80.05,2.63
2016,2,12,25.86,26.4,25.49,76.16,2.77
2016,2,13,26.16,26.54,25.57,76.33,3.74
2016,2,14,26.19,26.39,25.86,76.65,4.14
2016,2,15,26.14,26.37,25.65,76.7,3.87
2016,2,16,26.17,26.59,25.92,72.57,3.03
2016,2,17,26.24,26.76,25.92,69.33,2.97
2016,2,18,26.33,26.74,25.92,65.99,3.43
2016,2,19,26.25,26.45,26.0,72.02,4.85
2016,2,20,26.1,26.46,25.56,74.44,6.95
2016,2,21,25.86,26.36,25.34,74.49,8.45
2016,2,22,26.17,26.81,25.47,77.03,8.1
2016,2,23,26.41,26.78,25.95,82.58,4.11
2016,2,24,26.18,26.6,25.73,83.06,2.72
2016,2,25,26.39,26.91,25.66,81.62,2.29
2016,2,26,26.91,27.49,26.15,82.03,2.75
2016,2,27,27.19,27.74,26.51,77.88,4.87
2016,2,28,26.88,27.22,26.25,74.63,4.24
2016,2,29,26.66,26.95,26.06,77.6,3.2
2016,3,1,26.71,27.1,26.24,78.85,3.13
2016,3,2,26.76,27.42,26.05,78.06,5.02
2016,3,3,27.13,28.1,26.13,78.58,7.33
2016,3,4,27.16,28.03,26.33,78.85,6.85
2016,3,5,27.01,27.29,26.4,78.08,3.93
2016,3,6,26.82,27.46,26.13,78.9,2.24
2016,3,7,26.91,27.34,26.33,81.07,2.39
2016,3,8,27.24,27.96,26.34,78.08,1.99
2016,3,9,27.61,28.05,26.97,78.03,2.68
2016,3,10,28.05,28.42,27.52,81.75,2.94
2016,3,11,28.11,28.49,27.58,80.05,4.22
2016,3,12,27.98,28.75,27.09,77.49,5.37
2016,3,13,27.96,28.85,27.19,77.55,6.38
2016,3,14,27.92,28.77,26.92,74.96,5.22
2016,3,15,27.39,28.12,26.59,80.71,2.98
2016,3,16,26.89,27.51,26.29,84.56,3.17
2016,3,17,26.78,27.27,26.34,78.92,3.67
2016,3,18,26.41,26.9,26.02,78.57,3.52
2016,3,19,26.54,27.02,26.05,79.41,3.08
2016,3,20,27.04,27.93,26.43,76.45,2.19
2016,3,21,27.75,28.27,27.25,77.11,2.71
2016,3,22,27.41,27.82,26.89,81.77,3.21
2016,3,23,27.41,27.87,26.9,79.49,3.07
2016,3,24,27.96,28.89,27.2,78.63,3.03
2016,3,25,28.39,28.93,27.86,78.83,5.58
2016,3,26,28.37,29.25,27.65,78.94,7.31
2016,3,27,28.18,28.99,27.53,80.07,8.0
2016,3,28,28.1,28.93,27.46,80.58,6.53
2016,3,29,27.69,28.11,27.3,85.15,4.02
2016,3,30,27.62,28.11,27.14,81.06,2.84
2016,3,31,27.8,28.23,27.28,80.97,2.38
2016,4,1,27.95,28.25,27.61,81.48,3.65
2016,4,2,28.29,29.04,27.82,76.16,4.04
2016,4,3,28.45,28.96,27.91,79.59,6.39
2016,4,4,28.45,28.97,27.95,81.05,5.77
2016,4,5,28.51,28.87,27.92,80.98,4.47
2016,4,6,28.91,29.33,28.4,78.27,4.31
2016,4,7,29.07,29.32,28.57,77.03,5.19
2016,4,8,29.04,29.22,28.86,78.87,3.41
2016,4,9,29.2,29.62,28.52,77.96,2.59
2016,4,10,29.5,30.15,28.69,75.17,3.58
2016,4,11,29.68,30.21,29.05,78.72,5.48
2016,4,12,29.53,30.09,28.98,81.55,5.89
2016,4,13,29.13,29.4,28.9,80.49,4.12
2016,4,14,28.64,29.26,27.89,78.36,3.66
2016,4,15,28.85,29.15,28.49,67.85,4.43
2016,4,16,28.89,29.31,28.44,67.47,3.72
2016,4,17,29.34,29.9,28.66,73.31,2.06
2016,4,18,29.99,30.42,29.48,76.38,4.55
2016,4,19,29.73,30.17,29.2,75.57,4.87
2016,4,20,30.05,30.43,29.44,71.38,4.55
2016,4,21,30.09,30.52,29.41,73.48,3.97
2016,4,22,30.45,31.06,29.76,67.9,3.37
2016,4,23,30.38,30.95,29.72,68.46,4.63
2016,4,24,30.04,30.69,29.49,72.28,3.47
2016,4,25,30.05,30.5,29.62,73.65,3.4
2016,4,26,29.84,30.43,28.99,77.67,4.01
2016,4,27,30.23,30.98,29.5,73.9,2.72
2016,4,28,30.09,30.62,29.51,73.1,4.41
2016,4,29,29.89,30.37,29.25,78.28,5.19
2016,4,30,30.09,30.58,29.6,76.15,4.06
2016,5,1,30.11,30.61,29.45,76.24,3.72
2016,5,2,30.35,30.76,29.76,75.2,3.42
2016,5,3,30.19,30.51,29.54,73.99,1.66
2016,5,4,29.96,30.62,29.15,75.76,1.94
