-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 12/31/2024 in LST
Location: latitude  31.33   longitude 37.34 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 642.12 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M         MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M        MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M        MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M
2015,4,15,16.96,26.75,7.45,28.59,5.2
2015,4,16,15.78,22.03,10.4,57.58,5.86
2015,4,17,17.05,25.17,8.87,50.11,2.42
2015,4,18,17.79,27.02,8.82,42.46,2.31
2015,4,19,18.19,28.64,8.09,35.34,1.83
2015,4,20,21.96,31.95,12.87,25.24,2.11
2015,4,21,21.97,32.12,12.73,26.7,4.66
2015,4,22,17.68,25.85,9.28,53.63,4.76
2015,4,23,14.3,20.79,8.67,50.33,6.71
2015,4,24,13.12,20.67,6.43,41.27,4.91
2015,4,25,15.38,24.98,4.72,29.89,1.76
2015,4,26,18.54,28.72,7.16,15.22,2.87
2015,4,27,22.07,32.18,11.02,16.24,2.48
2015,4,28,24.75,34.52,13.84,18.27,1.64
2015,4,29,26.98,37.44,16.93,13.65,2.2
2015,4,30,23.63,33.43,14.4,24.87,3.79
2015,5,1,20.13,30.61,9.33,34.73,3.44
2015,5,2,20.22,30.07,10.32,32.44,2.95
2015,5,3,22.6,33.62,11.29,23.96,3.13
2015,5,4,20.59,29.26,12.77,43.14,4.42
2015,5,5,21.34,29.53,12.33,39.34,1.83
2015,5,6,24.5,33.55,13.8,21.38,2.58
2015,5,7,25.35,34.56,14.98,23.74,2.71
2015,5,8,25.16,33.91,17.85,24.71,3.38
2015,5,9,24.03,32.72,14.3,30.27,3.31
2015,5,10,23.57,30.8,16.46,38.05,4.73
2015,5,11,23.82,33.08,13.27,37.62,2.07
2015,5,12,24.76,33.55,16.51,29.32,4.31
2015,5,13,23.75,32.81,14.66,34.49,3.29
2015,5,14,20.98,27.55,14.86,44.09,4.32
2015,5,15,20.42,28.27,11.89,43.03,2.96
2015,5,16,23.28,31.64,13.16,21.54,1.78
2015,5,17,25.52,34.05,15.45,13.09,2.24
2015,5,18,27.17,35.23,16.87,16.94,2.37
2015,5,19,29.45,38.35,19.75,16.66,3.4
2015,5,20,29.31,38.41,20.77,18.8,3.01
2015,5,21,26.43,35.62,17.27,24.35,4.03
2015,5,22,22.36,30.17,14.65,44.09,4.89
2015,5,23,23.06,31.46,13.81,43.39,3.28
2015,5,24,25.93,34.22,15.65,32.5,2.65
2015,5,25,28.3,36.39,19.64,22.82,2.24
2015,5,26,29.71,37.61,21.98,17.37,3.64
2015,5,27,30.6,38.59,21.42,15.18,1.94
2015,5,28,31.06,38.47,22.27,20.64,4.1
2015,5,29,24.15,31.82,18.3,39.16,5.23
2015,5,30,22.97,31.18,15.17,40.28,3.68
2015,5,31,23.93,32.09,14.38,31.98,2.37
2015,6,1,27.68,37.39,17.41,27.68,3.83
2015,6,2,25.14,34.36,16.62,39.06,4.33
2015,6,3,27.82,38.44,16.4,23.96,2.73
2015,6,4,26.94,34.8,19.38,23.48,3.64
2015,6,5,23.98,32.56,15.0,36.43,4.67
2015,6,6,24.61,33.85,13.98,39.22,2.83
2015,6,7,26.79,35.6,17.86,28.67,2.96
2015,6,8,29.26,37.65,19.16,21.29,1.62
2015,6,9,31.19,41.85,22.35,20.67,4.59
2015,6,10,25.46,33.78,18.01,40.41,4.72
2015,6,11,24.36,32.89,15.24,41.12,3.28
2015,6,12,25.44,34.07,16.2,36.52,2.94
2015,6,13,26.17,35.53,16.18,36.18,3.32
2015,6,14,25.64,34.78,16.34,37.52,4.05
2015,6,15,25.6,34.32,15.68,41.06,3.55
2015,6,16,26.47,34.48,16.98,38.27,3.56
2015,6,17,27.51,35.03,18.23,34.94,3.32
2015,6,18,28.13,36.26,19.35,26.2,3.36
2015,6,19,28.36,39.11,19.26,27.75,4.26
2015,6,20,25.0,32.39,17.33,43.88,4.25
2015,6,21,24.96,33.07,16.2,43.17,3.65
2015,6,22,25.43,34.25,16.03,40.21,3.61
2015,6,23,25.44,34.56,15.72,42.11,4.24
2015,6,24,24.36,33.2,15.45,45.09,4.92
2015,6,25,23.95,32.58,14.99,45.06,4.87
2015,6,26,24.29,32.71,15.4,48.23,4.48
2015,6,27,26.31,35.27,16.61,38.99,2.81
2015,6,28,27.06,34.45,20.37,30.67,4.7
2015,6,29,25.09,33.1,16.02,38.84,3.28
2015,6,30,26.43,34.2,17.9,34.9,3.26
2015,7,1,29.14,38.46,18.22,27.84,2.01
2015,7,2,32.48,41.48,22.63,15.44,2.42
2015,7,3,28.71,36.62,20.4,36.22,4.81
2015,7,4,28.21,37.74,17.75,31.2,2.82
2015,7,5,29.07,38.78,18.91,25.19,3.28
2015,7,6,30.69,40.26,20.23,23.74,3.01
2015,7,7,28.65,37.11,20.35,30.27,4.65
2015,7,8,26.51,36.16,15.89,36.44,3.59
2015,7,9,28.21,38.17,17.34,31.95,2.6
2015,7,10,29.82,39.4,19.42,29.69,2.68
2015,7,11,28.77,38.45,18.8,31.06,3.93
2015,7,12,27.76,36.64,18.28,34.91,4.43
2015,7,13,28.32,36.85,18.42,32.14,2.72
2015,7,14,30.93,40.11,21.79,35.28,4.34
2015,7,15,30.43,38.53,22.46,35.01,4.85
2015,7,16,29.72,38.0,21.17,30.43,4.31
2015,7,17,28.81,37.38,18.43,33.17,4.25
2015,7,18,29.49,37.78,20.14,32.7,4.41
2015,7,19,30.24,38.99,21.0,32.32,3.62
2015,7,20,30.73,39.49,21.47,30.29,3.03
2015,7,21,30.82,40.36,20.14,27.32,3.13
2015,7,22,32.13,41.24,22.02,20.55,2.66
2015,7,23,32.89,42.43,22.7,17.58,2.64
2015,7,24,33.3,43.31,23.02,17.31,3.09
2015,7,25,33.24,42.37,23.75,16.2,2.95
2015,7,26,32.77,42.4,23.7,23.67,4.09
2015,7,27,31.91,41.6,22.22,27.99,3.35
2015,7,28,31.93,41.27,22.65,31.32,3.42
2015,7,29,31.75,40.45,22.68,25.34,3.23
2015,7,30,31.3,39.58,22.43,23.31,3.41
2015,7,31,32.73,40.69,23.88,25.91,2.87
2015,8,1,33.72,42.03,24.27,23.68,2.59
2015,8,2,35.77,43.87,26.78,21.22,3.1
2015,8,3,36.36,43.32,29.22,20.08,2.89
2015,8,4,36.82,44.04,30.06,18.59,2.15
2015,8,5,35.85,44.19,28.79,26.12,3.55
2015,8,6,32.82,41.13,25.44,30.29,4.16
2015,8,7,30.15,39.85,20.68,31.77,3.85
2015,8,8,31.75,40.72,22.0,24.49,3.45
2015,8,9,30.8,38.91,22.76,27.46,4.24
2015,8,10,28.91,37.36,20.48,39.51,4.66
2015,8,11,28.66,37.7,19.75,44.09,4.8
2015,8,12,28.34,36.76,19.83,43.78,3.98
2015,8,13,28.34,37.31,19.24,41.06,2.87
2015,8,14,30.27,39.89,20.43,36.59,2.42
2015,8,15,31.07,40.73,20.83,32.77,2.48
2015,8,16,33.0,42.17,22.61,22.18,1.66
2015,8,17,34.11,42.82,24.81,17.39,2.06
2015,8,18,35.13,44.31,24.95,17.83,1.84
2015,8,19,34.08,43.09,26.34,29.44,3.74
2015,8,20,33.01,42.26,24.32,28.76,3.46
2015,8,21,31.82,40.68,23.47,29.05,3.18
2015,8,22,30.86,40.03,22.4,31.52,3.46
2015,8,23,30.51,40.03,22.11,33.54,3.92
2015,8,24,29.46,38.07,22.26,41.37,4.58
2015,8,25,27.38,35.74,19.53,43.36,3.55
2015,8,26,28.1,36.67,19.81,37.06,2.8
2015,8,27,28.76,37.15,20.22,39.12,3.22
2015,8,28,28.7,37.02,21.04,36.12,3.33
2015,8,29,27.82,36.9,18.75,37.41,2.93
2015,8,30,27.81,35.6,20.51,39.52,4.25
2015,8,31,26.19,33.11,18.83,44.31,3.89
2015,9,1,27.97,35.78,19.51,35.24,1.98
2015,9,2,29.94,38.27,22.25,27.68,1.56
2015,9,3,30.57,39.88,21.33,32.52,2.36
2015,9,4,30.5,39.63,21.95,28.14,2.38
2015,9,5,29.98,39.43,21.62,38.56,3.25
2015,9,6,29.87,38.69,21.3,36.87,2.73
2015,9,7,31.22,40.18,22.68,24.94,3.14
2015,9,8,31.35,39.48,23.69,20.18,2.61
2015,9,9,32.2,39.87,25.0,19.12,2.06
2015,9,10,32.83,41.3,24.86,16.83,2.67
2015,9,11,32.96,41.49,25.9,15.96,1.95
2015,9,12,32.58,40.87,24.31,18.77,2.12
2015,9,13,32.07,39.98,25.22,25.64,2.82
2015,9,14,31.24,38.34,25.49,23.83,2.76
2015,9,15,32.15,39.41,24.88,28.82,2.08
2015,9,16,31.32,38.44,24.47,33.0,1.6
2015,9,17,30.72,37.65,23.98,33.89,3.1
2015,9,18,29.93,38.13,22.74,27.78,2.95
2015,9,19,28.7,37.38,20.5,30.35,3.08
2015,9,20,28.52,35.98,21.09,27.98,2.56
2015,9,21,26.66,33.4,20.71,37.08,3.84
2015,9,22,25.96,33.83,17.12,36.58,1.52
2015,9,23,27.94,36.43,19.01,18.47,1.42
2015,9,24,28.31,37.44,19.09,20.48,2.29
2015,9,25,27.2,35.41,19.55,31.4,3.14
2015,9,26,25.8,34.33,17.64,32.96,3.07
2015,9,27,25.0,33.6,16.55,32.09,1.82
2015,9,28,26.2,34.87,18.01,32.81,2.86
2015,9,29,25.43,33.5,17.89,49.87,3.96
2015,9,30,25.78,32.92,18.73,44.98,2.24
2015,10,1,28.77,37.94,21.41,29.89,3.09
2015,10,2,28.86,38.28,20.86,43.24,2.34
2015,10,3,29.14,37.16,22.16,37.28,2.36
2015,10,4,28.12,36.55,20.32,33.01,2.0
2015,10,5,27.17,35.48,19.79,44.58,2.36
2015,10,6,25.29,31.0,19.09,46.82,3.94
2015,10,7,21.85,29.24,15.63,55.84,3.64
2015,10,8,22.0,28.54,15.66,57.12,3.17
2015,10,9,22.57,30.23,15.76,54.43,2.76
2015,10,10,23.06,29.75,15.86,51.26,1.55
2015,10,11,26.0,34.41,18.56,30.79,3.17
2015,10,12,26.45,34.11,19.53,28.89,2.72
2015,10,13,26.71,34.66,20.35,29.52,2.94
2015,10,14,25.43,33.14,18.5,35.31,2.16
2015,10,15,25.23,33.71,17.59,35.31,1.81
2015,10,16,26.36,35.31,19.35,27.55,2.15
2015,10,17,26.65,34.97,19.97,27.99,2.07
2015,10,18,26.65,35.39,20.27,28.71,3.32
2015,10,19,27.61,34.84,21.39,31.0,2.09
2015,10,20,26.25,33.41,21.24,42.29,4.17
2015,10,21,22.32,27.97,17.31,53.44,2.48
2015,10,22,22.98,30.29,15.28,42.75,1.36
2015,10,23,25.31,32.32,18.24,31.45,2.07
2015,10,24,24.48,29.85,21.69,35.43,3.3
2015,10,25,25.41,35.21,19.65,40.4,3.79
2015,10,26,21.41,26.23,17.44,62.72,2.16
2015,10,27,18.88,23.9,15.35,72.52,2.05
2015,10,28,17.25,20.66,14.14,72.83,1.29
2015,10,29,16.73,21.74,12.86,69.12,1.76
2015,10,30,16.25,22.73,10.28,65.98,1.39
2015,10,31,17.63,24.28,11.3,55.64,1.23
2015,11,1,18.73,25.93,12.2,50.88,2.08
2015,11,2,19.16,26.32,13.46,47.23,3.4
2015,11,3,18.5,25.66,13.2,46.73,5.07
2015,11,4,18.16,25.25,12.85,46.82,4.18
2015,11,5,18.04,25.0,12.76,64.88,2.45
2015,11,6,16.95,22.45,11.91,70.25,1.26
2015,11,7,17.45,21.73,14.1,63.7,1.04
2015,11,8,16.99,23.3,12.02,66.55,2.26
2015,11,9,15.43,21.33,11.35,71.46,3.49
2015,11,10,14.91,20.83,10.64,70.62,4.4
2015,11,11,12.45,18.99,7.24,56.09,1.94
2015,11,12,13.98,21.04,6.94,50.7,1.36
2015,11,13,14.77,22.42,7.28,31.26,2.07
2015,11,14,15.0,24.37,7.03,33.62,2.05
2015,11,15,17.34,24.52,9.07,38.01,3.39
2015,11,16,16.76,19.99,13.68,68.29,2.34
2015,11,17,14.35,19.18,10.5,77.83,2.88
2015,11,18,13.42,19.47,9.18,76.63,1.77
2015,11,19,13.46,19.36,7.64,69.51,1.08
2015,11,20,13.48,20.61,8.37,53.03,1.58
2015,11,21,12.9,19.72,6.19,42.33,3.96
2015,11,22,13.48,19.1,9.48,48.04,4.44
2015,11,23,11.71,16.43,7.97,69.46,3.41
2015,11,24,12.23,19.94,7.07,54.83,2.24
2015,11,25,11.72,20.52,3.78,50.9,3.56
2015,11,26,13.7,19.03,9.81,65.41,4.19
2015,11,27,15.49,23.11,10.71,58.82,1.36
2015,11,28,15.83,22.84,8.99,56.36,1.62
2015,11,29,15.46,23.37,10.29,51.91,1.66
2015,11,30,13.79,20.38,8.08,63.42,2.15
2015,12,1,13.29,18.39,10.08,74.49,2.72
2015,12,2,11.22,17.86,6.53,72.54,2.46
2015,12,3,10.77,17.23,5.13,72.84,4.14
2015,12,4,6.25,13.74,0.35,32.78,2.27
2015,12,5,3.56,10.38,-1.42,37.2,3.68
2015,12,6,3.44,11.57,-3.17,35.93,2.56
2015,12,7,5.82,14.45,0.29,46.73,1.8
2015,12,8,6.62,14.31,-1.31,37.14,1.47
2015,12,9,7.06,15.36,-0.13,31.41,1.87
2015,12,10,7.57,15.6,-0.33,28.07,1.26
2015,12,11,9.05,16.73,2.54,27.74,1.13
2015,12,12,8.21,16.68,1.2,36.08,1.59
2015,12,13,8.04,14.86,2.84,63.94,3.12
2015,12,14,6.95,11.91,3.34,75.38,3.61
2015,12,15,8.9,15.87,3.18,68.51,1.45
2015,12,16,9.52,16.16,3.95,60.33,2.17
2015,12,17,9.01,16.0,4.89,61.03,2.79
2015,12,18,8.76,15.09,4.45,73.35,1.4
2015,12,19,8.24,15.44,2.85,61.87,2.92
2015,12,20,8.47,15.6,1.28,63.59,1.63
2015,12,21,10.05,15.98,5.06,47.78,0.57
2015,12,22,7.88,15.77,2.1,58.13,2.44
2015,12,23,6.99,14.48,2.02,65.07,2.0
2015,12,24,5.35,13.04,0.97,63.1,1.77
2015,12,25,6.85,14.06,1.27,38.64,1.24
2015,12,26,9.1,16.44,2.9,42.19,1.02
2015,12,27,9.41,16.83,3.07,41.09,1.47
2015,12,28,7.75,16.76,1.13,43.5,3.17
2015,12,29,5.93,9.35,3.61,70.73,3.19
2015,12,30,7.01,14.84,2.34,80.02,2.87
2015,12,31,7.86,13.37,3.52,78.42,4.6
2016,1,1,5.99,10.05,2.8,79.15,6.27
2016,1,2,4.32,9.31,-0.47,77.44,3.23
2016,1,3,6.32,13.9,2.16,78.57,3.1
2016,1,4,7.4,14.64,2.97,78.4,2.01
2016,1,5,8.53,17.11,2.5,71.25,2.41
2016,1,6,10.41,18.18,4.25,57.74,1.48
2016,1,7,11.51,20.87,4.15,50.95,3.22
2016,1,8,9.86,15.09,4.92,67.4,5.5
2016,1,9,9.19,15.0,5.7,77.2,3.66
2016,1,10,7.83,13.68,3.42,72.01,1.16
2016,1,11,8.62,16.38,1.59,58.36,2.19
2016,1,12,10.67,17.57,3.89,51.83,1.31
2016,1,13,9.72,18.42,3.55,55.74,2.33
2016,1,14,9.37,18.58,2.9,66.46,2.46
2016,1,15,10.03,15.47,6.04,68.21,1.26
2016,1,16,9.35,17.34,2.88,57.51,2.85
2016,1,17,10.1,19.63,3.68,63.48,3.71
2016,1,18,8.43,16.79,3.3,58.09,3.57
2016,1,19,6.35,12.85,1.74,63.3,3.97
2016,1,20,7.06,12.84,3.66,77.26,1.34
2016,1,21,6.79,13.55,0.83,55.1,2.8
2016,1,22,8.41,16.89,1.64,58.14,1.94
2016,1,23,8.09,15.41,1.68,74.92,3.06
2016,1,24,6.24,11.82,3.28,77.85,5.28
2016,1,25,4.55,9.13,0.1,77.68,4.45
2016,1,26,2.98,6.75,0.07,83.21,2.03
2016,1,27,3.05,5.85,-0.24,80.3,1.13
2016,1,28,0.7,6.99,-5.59,39.15,2.21
2016,1,29,3.92,10.08,-1.62,32.53,0.92
2016,1,30,6.15,13.41,-0.39,42.42,1.19
2016,1,31,7.05,14.48,0.24,33.07,1.52
2016,2,1,7.33,15.11,0.32,35.21,2.14
2016,2,2,7.47,16.73,0.95,41.62,1.67
2016,2,3,8.42,16.96,1.94,61.8,1.79
2016,2,4,8.63,18.07,1.21,48.96,3.43
2016,2,5,11.5,23.71,2.32,47.63,3.48
2016,2,6,10.09,16.35,6.25,73.42,4.27
2016,2,7,6.79,11.73,3.54,82.38,4.67
2016,2,8,7.33,13.76,3.82,75.07,1.98
2016,2,9,8.01,15.54,3.12,57.74,1.94
2016,2,10,8.3,16.67,1.48,44.75,2.55
2016,2,11,9.25,16.32,1.93,58.91,0.86
2016,2,12,10.56,19.02,3.41,41.76,1.87
2016,2,13,11.32,20.87,3.92,35.04,2.27
2016,2,14,13.13,22.96,5.16,34.3,1.54
2016,2,15,14.36,24.49,5.97,39.2,2.36
2016,2,16,15.39,25.13,7.98,43.79,1.89
2016,2,17,14.97,25.26,7.41,45.94,2.33
2016,2,18,15.85,25.01,6.55,29.99,1.44
2016,2,19,17.18,28.9,8.06,32.97,3.06
2016,2,20,14.46,22.76,9.68,65.35,3.6
2016,2,21,13.55,23.76,7.59,67.38,3.57
2016,2,22,10.0,13.7,7.71,76.61,4.74
2016,2,23,10.46,15.24,6.98,79.35,4.13
2016,2,24,11.74,18.69,6.72,66.4,1.37
2016,2,25,13.66,22.76,4.83,46.85,3.04
2016,2,26,15.34,25.45,6.32,42.87,3.31
2016,2,27,15.15,24.52,7.87,49.1,2.63
2016,2,28,14.64,23.33,6.36,54.23,1.95
2016,2,29,15.69,24.47,8.8,46.73,2.59
2016,3,1,15.53,25.22,7.64,33.4,2.77
2016,3,2,16.4,24.89,6.62,24.9,4.29
2016,3,3,16.64,23.13,10.57,50.82,3.6
2016,3,4,13.33,21.58,6.96,59.76,2.52
2016,3,5,13.24,22.25,6.31,55.7,2.3
2016,3,6,12.16,20.11,5.45,47.99,1.33
2016,3,7,15.15,24.74,5.46,31.2,3.47
2016,3,8,18.52,25.67,12.9,33.94,4.44
2016,3,9,19.02,26.66,12.82,39.92,3.62
2016,3,10,17.54,27.55,10.06,42.17,3.64
2016,3,11,14.85,24.33,7.03,39.68,2.31
2016,3,12,16.37,23.99,8.56,27.87,1.42
2016,3,13,19.31,26.11,13.79,24.47,1.49
2016,3,14,16.9,23.51,9.7,50.3,5.39
2016,3,15,13.33,20.07,8.02,58.44,5.4
2016,3,16,11.88,18.45,6.89,67.04,4.74
2016,3,17,11.79,18.24,6.69,65.95,4.0
2016,3,18,12.03,20.45,5.4,60.49,2.34
2016,3,19,15.52,25.35,4.84,42.4,2.47
2016,3,20,14.99,21.73,8.53,45.81,5.04
2016,3,21,12.8,20.12,7.12,63.52,3.84
2016,3,22,12.53,20.34,6.34,56.02,2.89
2016,3,23,15.98,25.51,6.4,29.45,3.06
2016,3,24,19.53,29.1,10.83,18.67,3.85
2016,3,25,21.07,29.74,12.58,22.65,2.56
2016,3,26,16.51,20.82,13.22,76.76,2.73
2016,3,27,16.5,22.46,10.2,66.02,3.19
2016,3,28,11.29,16.5,6.27,68.07,4.78
2016,3,29,11.49,18.8,5.38,63.89,3.32
2016,3,30,12.37,19.73,4.07,53.94,1.1
2016,3,31,13.77,22.32,5.0,39.18,2.43
2016,4,1,14.5,23.5,5.9,34.63,2.35
2016,4,2,15.13,24.63,5.57,25.55,2.23
2016,4,3,16.95,26.79,7.57,23.38,2.99
2016,4,4,18.24,28.36,8.88,25.34,1.67
2016,4,5,19.59,30.87,9.38,25.69,3.13
2016,4,6,21.83,30.67,13.01,30.89,2.23
2016,4,7,21.69,31.06,13.24,34.05,3.18
2016,4,8,22.98,31.05,14.39,33.59,1.23
2016,4,9,22.9,29.31,17.79,38.66,2.29
2016,4,10,23.01,30.27,18.69,51.13,3.46
2016,4,11,20.62,26.49,13.98,46.78,3.71
2016,4,12,16.61,23.26,11.34,51.27,3.85
2016,4,13,13.43,17.45,9.14,68.27,2.7
2016,4,14,15.52,22.02,8.98,57.9,3.55
2016,4,15,18.15,26.83,9.3,49.89,2.73
2016,4,16,20.96,30.46,11.42,35.48,2.02
2016,4,17,20.69,30.46,12.51,24.85,2.57
2016,4,18,21.57,31.01,11.54,20.15,1.59
2016,4,19,22.3,31.48,13.22,18.21,2.84
2016,4,20,22.78,32.01,12.34,14.67,2.09
2016,4,21,24.22,35.37,13.47,15.73,3.58
2016,4,22,25.49,34.94,17.01,19.39,2.32
2016,4,23,25.07,34.33,16.78,20.51,2.31
2016,4,24,25.35,33.63,17.34,19.45,2.69
2016,4,25,26.19,36.27,18.03,18.93,4.62
2016,4,26,25.72,35.22,15.14,22.74,2.69
2016,4,27,24.9,33.37,14.85,32.96,4.35
2016,4,28,19.11,28.14,10.24,43.12,3.99
2016,4,29,19.95,29.4,10.24,34.03,2.28
2016,4,30,23.14,32.12,12.99,16.65,1.65
2016,5,1,26.48,36.72,17.53,19.05,3.86
2016,5,2,23.02,31.93,13.77,43.34,4.21
2016,5,3,26.7,35.77,15.74,28.3,1.75
2016,5,4,22.25,27.03,16.69,40.04,4.81
