-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 12/31/2024 in LST
Location: latitude  24.09   longitude 38.06 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 17.78 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M         MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M        MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M        MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M
2015,4,15,24.49,29.21,20.35,38.72,4.03
2015,4,16,24.87,29.81,19.8,39.16,5.05
2015,4,17,24.83,30.06,19.64,44.15,5.71
2015,4,18,25.37,31.62,19.75,49.61,3.49
2015,4,19,27.8,33.28,22.21,45.64,2.94
2015,4,20,27.3,31.43,23.85,56.11,1.94
2015,4,21,27.62,31.1,24.26,51.71,1.83
2015,4,22,28.6,31.74,25.75,39.58,1.88
2015,4,23,29.39,33.97,24.9,36.1,3.58
2015,4,24,28.06,33.91,23.08,35.83,5.74
2015,4,25,29.02,36.49,22.19,32.2,4.39
2015,4,26,28.41,32.7,25.16,36.36,3.29
2015,4,27,29.46,33.37,25.57,40.59,1.65
2015,4,28,30.81,35.51,25.23,29.31,1.89
2015,4,29,30.56,34.5,25.86,43.94,1.63
2015,4,30,29.89,34.43,25.66,56.69,1.92
2015,5,1,29.61,34.48,25.19,60.08,2.05
2015,5,2,28.57,33.57,24.96,66.25,2.25
2015,5,3,28.46,32.25,25.2,61.2,1.75
2015,5,4,29.41,32.87,25.56,51.86,1.87
2015,5,5,29.48,32.73,25.27,42.75,1.97
2015,5,6,28.37,31.56,25.08,62.88,2.15
2015,5,7,29.84,32.95,26.53,61.03,1.78
2015,5,8,31.48,35.45,27.26,42.78,1.91
2015,5,9,31.04,33.83,27.54,38.37,1.95
2015,5,10,31.72,35.51,27.09,34.41,1.83
2015,5,11,32.23,36.17,28.9,32.61,1.87
2015,5,12,33.25,37.62,29.63,33.24,2.32
2015,5,13,33.49,37.78,30.18,32.02,4.25
2015,5,14,31.15,34.49,28.96,35.93,5.53
2015,5,15,30.33,34.41,27.2,34.81,5.19
2015,5,16,31.24,38.61,25.41,36.55,3.62
2015,5,17,31.09,36.79,27.65,44.06,2.2
2015,5,18,30.63,33.75,27.88,52.38,1.34
2015,5,19,32.17,35.09,28.71,53.72,1.42
2015,5,20,32.78,38.08,27.79,40.87,2.13
2015,5,21,33.05,37.61,28.62,32.22,3.54
2015,5,22,31.42,36.16,27.44,37.36,3.81
2015,5,23,30.84,35.08,26.36,38.87,3.79
2015,5,24,30.95,36.0,25.89,39.1,3.04
2015,5,25,32.93,40.12,27.8,34.98,3.25
2015,5,26,30.83,34.85,26.7,57.65,2.24
2015,5,27,32.28,36.11,27.28,40.27,2.29
2015,5,28,33.82,38.34,29.69,34.79,2.43
2015,5,29,31.54,34.12,28.67,50.49,2.28
2015,5,30,31.12,34.26,27.13,60.92,2.32
2015,5,31,32.52,36.76,28.13,38.11,3.36
2015,6,1,33.11,37.38,29.17,36.48,4.45
2015,6,2,33.57,39.4,26.93,30.67,4.45
2015,6,3,35.16,42.13,27.87,26.4,3.72
2015,6,4,35.59,40.79,30.57,27.96,3.51
2015,6,5,34.51,40.36,29.24,31.73,4.9
2015,6,6,33.41,38.86,27.13,31.58,4.73
2015,6,7,34.04,38.89,28.5,31.02,3.85
2015,6,8,35.95,42.77,30.77,27.07,3.56
2015,6,9,36.15,40.97,31.68,26.22,3.25
2015,6,10,36.25,41.75,31.1,28.07,3.41
2015,6,11,34.82,40.44,29.72,32.42,4.03
2015,6,12,34.08,39.41,29.09,31.5,4.33
2015,6,13,33.78,38.42,28.62,32.21,4.43
2015,6,14,32.0,37.01,27.54,35.61,4.56
2015,6,15,30.44,34.36,26.53,41.04,3.35
2015,6,16,30.31,35.03,25.95,42.37,3.38
2015,6,17,30.46,35.14,25.43,48.14,3.16
2015,6,18,30.95,35.35,25.77,49.91,2.66
2015,6,19,32.1,37.69,27.51,41.83,3.3
2015,6,20,32.25,38.47,26.73,54.1,3.98
2015,6,21,30.72,34.6,26.53,44.64,3.93
2015,6,22,29.89,33.25,25.73,54.12,3.36
2015,6,23,29.95,34.22,25.95,61.56,3.7
2015,6,24,30.41,34.38,25.92,50.05,3.25
2015,6,25,30.01,33.47,26.03,50.66,3.94
2015,6,26,29.57,33.24,26.19,50.0,3.01
2015,6,27,30.38,34.41,26.73,45.77,2.56
2015,6,28,30.68,34.26,25.89,48.65,2.14
2015,6,29,32.49,36.98,28.59,42.01,3.26
2015,6,30,31.73,36.6,26.26,38.92,4.09
2015,7,1,31.78,35.51,27.53,44.02,3.19
2015,7,2,33.14,37.69,28.08,38.47,3.64
2015,7,3,33.47,37.24,29.4,37.22,3.36
2015,7,4,33.89,38.47,29.54,36.9,3.59
2015,7,5,35.54,41.76,30.22,34.13,3.39
2015,7,6,36.0,42.25,31.28,34.86,3.58
2015,7,7,34.54,39.41,30.21,38.36,4.68
2015,7,8,32.49,36.96,28.15,42.31,4.6
2015,7,9,32.77,37.82,27.77,39.97,3.83
2015,7,10,32.8,37.13,28.08,38.89,3.45
2015,7,11,33.13,36.99,29.82,38.86,2.98
2015,7,12,32.67,36.68,28.76,43.76,2.68
2015,7,13,32.89,36.46,29.21,42.11,2.3
2015,7,14,33.66,37.31,29.69,35.74,2.61
2015,7,15,33.36,36.48,30.0,36.78,2.58
2015,7,16,34.2,38.31,29.99,33.59,3.24
2015,7,17,33.94,37.99,29.81,33.51,3.85
2015,7,18,32.99,37.5,28.78,38.63,3.57
2015,7,19,32.69,36.9,27.93,46.72,3.22
2015,7,20,32.48,36.66,28.39,45.47,2.68
2015,7,21,32.59,36.72,28.2,47.28,2.98
2015,7,22,33.45,37.44,29.38,33.58,3.15
2015,7,23,33.19,37.26,29.0,38.96,2.99
2015,7,24,33.27,37.65,28.79,42.22,2.8
2015,7,25,33.23,37.26,28.37,52.21,2.19
2015,7,26,33.3,37.74,28.15,56.63,2.21
2015,7,27,33.61,37.59,29.12,54.04,2.52
2015,7,28,34.98,39.59,30.43,40.8,2.21
2015,7,29,36.33,41.04,31.81,32.02,3.47
2015,7,30,36.59,41.21,31.75,30.74,3.68
2015,7,31,36.87,41.65,31.99,31.14,3.73
2015,8,1,37.18,41.66,33.14,31.87,3.81
2015,8,2,36.12,39.37,32.17,33.28,2.56
2015,8,3,35.48,39.61,29.51,47.6,3.04
2015,8,4,35.42,38.54,30.83,42.77,2.29
2015,8,5,38.26,43.26,34.96,32.51,3.74
2015,8,6,33.93,36.68,31.17,55.9,3.18
2015,8,7,35.25,39.1,30.1,42.91,3.66
2015,8,8,38.43,43.79,35.1,31.37,4.31
2015,8,9,38.48,44.69,35.14,30.2,3.76
2015,8,10,37.52,41.03,34.75,34.5,2.96
2015,8,11,38.71,45.07,33.86,29.09,4.05
2015,8,12,38.01,44.53,32.65,28.36,4.63
2015,8,13,36.89,42.98,31.88,32.96,3.76
2015,8,14,36.07,40.21,32.06,35.41,3.23
2015,8,15,35.18,39.35,31.25,39.35,3.13
2015,8,16,34.99,38.22,32.21,41.28,2.09
2015,8,17,36.47,39.78,32.68,34.44,2.71
2015,8,18,37.83,43.67,33.37,32.19,3.2
2015,8,19,37.48,41.93,33.2,31.38,2.86
2015,8,20,38.89,45.99,34.02,27.57,3.25
2015,8,21,38.1,46.17,33.42,31.14,3.64
2015,8,22,33.26,36.22,31.48,65.57,3.08
2015,8,23,33.31,36.22,30.95,60.6,2.06
2015,8,24,33.34,37.36,29.98,64.24,2.62
2015,8,25,34.71,38.95,30.89,55.65,3.16
2015,8,26,32.43,33.51,30.61,66.57,1.45
2015,8,27,32.34,34.16,30.09,65.16,1.88
2015,8,28,36.59,42.28,32.03,39.19,4.16
2015,8,29,37.24,43.09,32.29,35.8,3.16
2015,8,30,35.25,37.16,32.43,46.78,2.4
2015,8,31,34.71,37.61,31.18,44.97,3.11
2015,9,1,35.1,39.99,30.05,36.22,4.41
2015,9,2,34.59,38.85,29.86,35.45,4.49
2015,9,3,34.17,38.46,30.5,40.11,3.81
2015,9,4,34.28,38.37,30.63,43.38,3.82
2015,9,5,34.48,37.86,31.31,43.95,2.76
2015,9,6,34.39,38.03,30.31,45.82,2.22
2015,9,7,33.73,37.68,30.09,46.18,2.66
2015,9,8,31.96,35.01,29.21,63.73,1.59
2015,9,9,32.8,36.53,29.92,56.57,1.94
2015,9,10,33.64,37.02,30.68,52.73,2.34
2015,9,11,33.39,36.26,29.93,57.66,2.26
2015,9,12,34.84,37.91,31.26,39.75,2.78
2015,9,13,34.61,36.94,33.16,46.48,2.26
2015,9,14,33.18,36.91,29.63,63.08,2.34
2015,9,15,33.73,37.85,29.79,60.2,2.54
2015,9,16,34.14,36.7,30.94,49.99,2.42
2015,9,17,34.17,37.21,30.15,52.01,2.09
2015,9,18,35.79,40.1,31.68,39.83,2.08
2015,9,19,36.61,41.93,32.32,35.56,3.23
2015,9,20,36.91,43.1,31.59,33.9,3.63
2015,9,21,36.58,42.75,32.35,33.58,3.76
2015,9,22,36.35,42.05,31.96,32.91,4.18
2015,9,23,36.17,42.34,30.86,32.33,3.42
2015,9,24,37.2,42.56,33.29,31.71,3.43
2015,9,25,37.14,42.79,33.05,29.91,3.5
2015,9,26,35.12,38.24,32.26,35.82,2.48
2015,9,27,34.98,39.97,31.31,37.94,2.71
2015,9,28,33.85,37.19,31.23,40.29,2.41
2015,9,29,33.14,35.95,30.19,47.14,2.5
2015,9,30,33.63,37.37,30.51,42.98,1.92
2015,10,1,34.56,39.22,30.34,35.18,2.31
2015,10,2,33.61,38.19,30.21,41.28,3.21
2015,10,3,33.69,38.85,30.09,39.44,2.88
2015,10,4,33.34,37.69,30.19,47.33,2.85
2015,10,5,32.39,35.59,29.33,62.18,2.33
2015,10,6,31.92,34.56,29.4,58.07,2.19
2015,10,7,31.9,34.36,29.62,53.32,2.36
2015,10,8,32.62,35.93,29.26,44.95,3.22
2015,10,9,31.92,36.42,27.69,46.0,4.27
2015,10,10,31.03,35.06,26.92,51.12,3.68
2015,10,11,31.62,34.99,28.59,46.46,1.85
2015,10,12,31.39,34.58,28.74,55.06,2.08
2015,10,13,32.21,36.27,28.39,48.89,2.12
2015,10,14,32.71,35.62,29.72,44.63,2.31
2015,10,15,33.0,37.49,29.54,45.56,2.16
2015,10,16,32.75,36.69,29.81,49.49,2.0
2015,10,17,32.65,37.16,29.8,52.29,2.21
2015,10,18,32.7,36.66,29.57,53.48,1.77
2015,10,19,32.13,36.19,29.91,57.42,1.76
2015,10,20,32.0,34.38,30.28,50.31,2.46
2015,10,21,31.71,34.81,29.26,54.38,2.12
2015,10,22,31.82,35.08,28.96,54.34,2.33
2015,10,23,31.92,35.14,28.88,53.33,2.43
2015,10,24,31.61,35.01,28.8,59.43,1.93
2015,10,25,31.43,34.81,29.17,58.19,3.09
2015,10,26,30.89,33.15,29.55,71.5,4.38
2015,10,27,30.94,33.85,28.56,60.58,3.14
2015,10,28,29.13,31.76,27.0,52.72,3.91
2015,10,29,28.33,31.54,25.47,49.9,3.55
2015,10,30,28.25,31.78,24.79,47.38,3.75
2015,10,31,28.47,32.46,25.01,44.3,3.97
2015,11,1,28.87,33.96,24.57,43.49,3.56
2015,11,2,29.19,33.36,25.6,50.03,3.32
2015,11,3,29.55,32.66,27.46,51.65,1.86
2015,11,4,28.84,31.74,26.8,61.6,2.23
2015,11,5,29.11,31.78,27.16,61.94,2.71
2015,11,6,27.57,31.14,24.61,48.92,4.61
2015,11,7,26.9,31.77,22.9,47.99,4.01
2015,11,8,26.97,31.09,23.13,50.09,3.81
2015,11,9,27.29,31.2,24.73,54.33,4.04
2015,11,10,26.44,29.96,24.26,55.39,3.76
2015,11,11,25.92,29.45,22.78,52.99,3.66
2015,11,12,26.96,32.0,22.29,43.18,3.89
2015,11,13,27.87,32.77,23.44,50.43,4.05
2015,11,14,29.1,33.44,25.87,54.31,2.31
2015,11,15,29.16,32.75,26.75,57.93,2.75
2015,11,16,28.54,31.21,26.92,67.3,4.35
2015,11,17,26.99,28.99,23.57,67.21,5.17
2015,11,18,25.25,28.96,21.85,51.26,3.14
2015,11,19,26.52,31.74,21.85,45.03,4.04
2015,11,20,27.14,32.19,22.43,49.58,4.17
2015,11,21,27.16,31.34,23.7,57.15,3.69
2015,11,22,27.63,30.45,25.42,68.55,2.17
2015,11,23,27.68,30.49,25.36,63.79,2.71
2015,11,24,26.79,30.34,23.91,46.62,3.25
2015,11,25,25.63,30.18,20.69,49.0,6.71
2015,11,26,27.09,31.35,23.29,51.44,4.16
2015,11,27,28.07,31.45,25.34,53.64,2.16
2015,11,28,28.52,31.86,25.53,58.65,2.37
2015,11,29,28.83,32.98,25.2,51.1,3.11
2015,11,30,27.59,30.48,25.59,64.4,2.44
2015,12,1,27.21,29.22,25.76,67.76,2.34
2015,12,2,26.46,29.7,24.73,54.81,4.33
2015,12,3,25.69,29.06,23.34,51.17,4.04
2015,12,4,25.24,30.13,20.97,44.32,3.8
2015,12,5,24.77,28.24,22.41,49.16,3.74
2015,12,6,24.05,28.94,20.66,47.11,4.63
2015,12,7,21.62,26.7,17.51,30.41,7.23
2015,12,8,22.23,28.46,16.53,33.59,6.11
2015,12,9,23.98,29.44,19.35,37.62,4.77
2015,12,10,24.16,27.76,21.12,47.27,3.23
2015,12,11,23.6,27.01,21.24,53.14,3.99
2015,12,12,22.35,25.23,19.85,58.17,2.92
2015,12,13,22.06,24.71,19.71,57.97,4.06
2015,12,14,21.17,23.58,19.45,57.37,3.72
2015,12,15,22.14,25.78,18.79,45.18,3.11
2015,12,16,23.53,29.16,19.0,42.63,4.44
2015,12,17,23.74,26.36,20.67,55.29,2.99
2015,12,18,21.95,25.49,19.09,54.41,3.29
2015,12,19,21.35,24.72,18.22,49.16,3.76
2015,12,20,21.56,26.15,17.54,48.97,4.12
2015,12,21,22.24,27.71,17.6,44.4,4.12
2015,12,22,22.69,27.13,18.85,60.27,3.35
2015,12,23,22.19,25.43,19.86,60.08,4.18
2015,12,24,21.52,25.01,18.63,50.14,3.57
2015,12,25,20.6,24.5,17.3,43.14,4.45
2015,12,26,20.13,25.73,15.91,40.88,6.03
2015,12,27,22.06,28.2,15.94,43.92,4.58
2015,12,28,24.62,28.74,20.04,56.33,2.78
2015,12,29,25.71,28.48,24.03,69.7,3.07
2015,12,30,23.88,26.36,20.0,62.48,5.59
2015,12,31,21.26,24.0,19.3,52.75,2.53
2016,1,1,21.27,24.29,19.29,57.15,3.77
2016,1,2,20.26,23.7,17.56,54.74,4.71
2016,1,3,20.41,25.16,16.23,42.95,3.25
2016,1,4,20.88,25.75,15.91,48.41,4.25
2016,1,5,21.86,25.94,18.31,39.63,2.73
2016,1,6,23.1,27.62,19.22,36.83,2.5
2016,1,7,23.79,28.58,18.98,54.09,2.5
2016,1,8,24.14,27.08,20.76,65.23,3.02
2016,1,9,21.9,26.16,17.95,52.24,4.51
2016,1,10,22.54,27.7,18.29,43.43,3.68
2016,1,11,24.08,29.2,19.86,49.22,4.2
2016,1,12,24.79,27.74,22.13,61.17,1.96
2016,1,13,24.71,30.04,20.24,51.45,3.77
2016,1,14,24.93,28.47,21.94,55.01,2.57
2016,1,15,24.03,28.34,20.67,50.99,3.18
2016,1,16,23.28,27.96,19.15,42.67,2.63
2016,1,17,24.84,28.0,22.63,49.85,1.93
2016,1,18,24.29,26.88,22.26,65.33,2.76
2016,1,19,21.72,25.33,18.86,52.73,5.3
2016,1,20,20.39,23.84,16.21,45.7,2.93
2016,1,21,23.85,28.14,20.41,40.97,2.36
2016,1,22,23.65,24.93,22.81,64.56,1.85
2016,1,23,24.11,27.77,21.08,54.65,3.65
2016,1,24,21.54,24.88,18.94,58.98,5.6
2016,1,25,19.41,23.06,16.53,55.74,5.39
2016,1,26,18.44,22.23,15.26,56.42,5.21
2016,1,27,17.64,20.51,14.99,56.34,4.54
2016,1,28,18.08,22.04,14.39,41.86,3.4
2016,1,29,18.31,23.22,13.48,40.13,5.37
2016,1,30,19.5,25.51,14.03,32.83,5.08
2016,1,31,20.84,26.21,16.56,37.72,4.34
2016,2,1,21.31,26.07,16.62,49.16,3.19
2016,2,2,22.25,25.92,19.2,48.94,3.26
2016,2,3,23.26,29.87,17.37,42.88,2.79
2016,2,4,24.44,30.72,18.3,36.99,5.67
2016,2,5,24.83,28.85,21.62,51.78,4.0
2016,2,6,24.1,26.67,20.84,62.36,3.19
2016,2,7,20.93,24.77,17.81,58.49,5.47
2016,2,8,19.54,23.49,15.89,49.79,4.13
2016,2,9,20.93,26.65,16.37,37.11,3.36
2016,2,10,21.08,25.03,17.93,49.86,4.11
2016,2,11,20.96,26.76,15.68,42.73,3.53
2016,2,12,22.38,29.32,15.87,36.31,4.59
2016,2,13,23.68,29.7,17.81,36.36,4.14
2016,2,14,24.76,30.05,19.75,38.72,3.23
2016,2,15,26.74,33.74,21.26,31.61,3.33
2016,2,16,26.16,32.48,20.32,29.84,4.54
2016,2,17,25.63,31.19,20.54,34.1,5.07
2016,2,18,25.57,32.02,20.06,35.56,3.79
2016,2,19,24.71,29.47,21.04,40.39,3.3
2016,2,20,24.94,29.15,21.54,51.28,2.4
2016,2,21,24.44,27.11,21.73,75.95,3.03
2016,2,22,22.48,25.1,18.5,64.4,5.66
2016,2,23,20.69,24.15,17.24,52.82,3.34
2016,2,24,22.59,27.52,18.33,42.92,2.79
2016,2,25,24.48,28.22,21.34,50.18,2.04
2016,2,26,24.42,27.21,22.06,66.13,2.18
2016,2,27,24.75,28.51,22.18,63.01,2.07
2016,2,28,24.51,30.26,19.08,47.17,2.91
2016,2,29,27.29,34.69,21.06,41.27,2.94
2016,3,1,29.01,35.65,23.98,34.98,3.83
2016,3,2,27.29,31.61,24.12,48.62,3.45
2016,3,3,25.46,27.48,24.01,73.6,2.67
2016,3,4,25.68,29.03,22.8,67.59,3.01
2016,3,5,24.8,29.26,20.82,48.24,3.6
2016,3,6,24.05,28.35,19.91,47.87,2.88
2016,3,7,24.57,28.4,21.17,54.16,1.97
2016,3,8,24.85,28.39,22.11,50.33,1.78
2016,3,9,24.91,29.33,21.35,49.19,2.12
2016,3,10,25.96,29.24,22.26,65.25,2.3
2016,3,11,29.27,34.7,24.93,44.83,2.99
2016,3,12,28.5,32.17,25.61,51.26,2.03
2016,3,13,29.88,33.11,27.07,46.99,1.63
2016,3,14,28.73,30.89,26.33,47.88,2.3
2016,3,15,27.05,30.79,23.73,41.71,4.88
2016,3,16,24.88,29.26,20.56,38.87,5.18
2016,3,17,23.41,29.35,17.95,43.51,4.81
2016,3,18,23.78,29.48,17.89,44.36,4.2
2016,3,19,25.64,32.06,19.45,41.37,3.05
2016,3,20,27.15,31.85,24.69,41.82,1.66
2016,3,21,24.8,28.88,20.93,47.27,5.27
2016,3,22,23.69,29.27,18.15,47.25,4.15
2016,3,23,26.27,33.68,19.04,32.22,3.87
2016,3,24,28.17,32.03,24.77,39.36,4.33
2016,3,25,29.05,32.92,25.93,45.9,2.48
2016,3,26,28.61,32.11,26.38,59.41,4.31
2016,3,27,26.86,28.48,25.3,80.75,3.39
2016,3,28,26.93,31.09,23.35,54.56,4.7
2016,3,29,25.48,30.66,19.79,37.25,4.8
2016,3,30,26.6,32.69,22.97,40.5,4.0
2016,3,31,26.52,31.04,23.23,50.37,3.08
2016,4,1,28.39,33.75,23.27,43.93,4.34
2016,4,2,27.95,33.49,22.7,46.05,4.17
2016,4,3,27.33,29.63,24.64,62.96,2.41
2016,4,4,27.01,29.93,23.61,61.17,2.02
2016,4,5,27.07,30.27,23.91,42.04,1.8
2016,4,6,26.79,30.27,24.15,60.7,2.49
2016,4,7,27.97,31.61,24.22,52.15,2.41
2016,4,8,29.21,34.95,23.28,36.68,2.76
2016,4,9,29.96,37.51,24.16,31.37,3.4
2016,4,10,29.02,32.5,25.84,45.54,2.44
2016,4,11,28.68,30.81,26.1,59.8,2.61
2016,4,12,28.17,31.96,23.74,57.53,3.28
2016,4,13,24.71,28.59,20.67,47.68,4.63
2016,4,14,24.83,28.25,21.73,48.2,4.33
2016,4,15,25.74,30.31,21.63,45.8,3.69
2016,4,16,28.35,34.39,22.69,38.7,3.92
2016,4,17,30.3,36.74,24.08,31.12,4.09
2016,4,18,28.18,30.53,25.54,60.16,3.31
2016,4,19,28.58,32.43,25.63,60.79,3.82
2016,4,20,29.33,32.89,26.12,56.68,2.36
2016,4,21,29.84,33.65,25.26,55.96,2.33
2016,4,22,30.93,33.71,27.49,52.1,2.32
2016,4,23,30.75,33.93,26.95,52.05,1.78
2016,4,24,31.29,35.31,27.12,40.05,2.8
2016,4,25,31.79,35.16,27.76,40.73,1.98
2016,4,26,31.42,35.24,27.48,48.9,1.96
2016,4,27,31.63,35.36,27.59,51.13,2.36
2016,4,28,30.56,33.47,27.23,58.18,2.36
2016,4,29,30.59,33.65,27.31,56.22,2.84
2016,4,30,30.04,32.9,25.96,50.99,1.96
2016,5,1,31.32,34.13,28.39,47.15,2.0
2016,5,2,31.25,34.39,28.03,53.68,1.59
2016,5,3,32.27,36.38,28.24,45.22,1.83
2016,5,4,32.67,35.93,29.15,43.48,2.73
