-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 12/31/2024 in LST
Location: latitude  27.55   longitude 49.2 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 4.52 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M         MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M        MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M        MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M
2015,4,15,22.46,24.15,20.97,56.23,3.8
2015,4,16,25.24,32.3,21.41,50.93,2.34
2015,4,17,24.09,26.08,21.54,59.09,5.38
2015,4,18,23.79,25.76,22.19,59.36,6.35
2015,4,19,23.74,26.16,21.09,51.03,5.34
2015,4,20,24.37,27.44,21.09,51.67,3.6
2015,4,21,25.4,29.59,21.63,40.85,2.79
2015,4,22,27.65,34.58,22.83,40.35,3.37
2015,4,23,24.82,26.95,22.53,62.16,3.69
2015,4,24,25.09,27.31,22.88,54.58,5.54
2015,4,25,22.75,23.71,21.7,50.73,8.71
2015,4,26,23.2,25.56,20.83,49.6,6.12
2015,4,27,24.42,27.04,21.37,48.36,4.17
2015,4,28,25.85,30.44,22.66,45.02,2.45
2015,4,29,25.93,28.08,23.31,49.75,2.61
2015,4,30,27.47,31.12,23.98,42.91,2.56
2015,5,1,27.3,31.31,24.08,44.97,3.48
2015,5,2,26.17,29.59,24.21,64.3,3.17
2015,5,3,25.85,28.07,23.93,70.93,3.56
2015,5,4,25.86,27.84,23.76,68.74,3.13
2015,5,5,26.51,30.69,23.79,69.8,4.65
2015,5,6,27.22,32.56,24.86,66.24,3.31
2015,5,7,27.78,31.07,24.7,65.27,2.96
2015,5,8,27.84,30.43,26.0,64.26,1.95
2015,5,9,28.27,30.51,26.17,62.37,3.94
2015,5,10,28.09,32.61,25.46,63.98,3.91
2015,5,11,28.51,32.5,24.85,65.24,3.23
2015,5,12,28.24,30.91,25.46,58.05,2.15
2015,5,13,29.51,32.55,26.76,46.18,1.72
2015,5,14,30.76,33.69,27.92,42.23,2.6
2015,5,15,29.3,30.77,27.99,59.8,7.08
2015,5,16,28.91,30.46,27.3,57.13,6.96
2015,5,17,28.45,30.26,26.73,48.7,5.38
2015,5,18,29.01,31.81,26.11,46.2,4.39
2015,5,19,29.41,31.9,26.18,49.21,4.1
2015,5,20,30.29,32.49,27.39,39.54,2.42
2015,5,21,31.03,34.0,27.72,36.42,1.9
2015,5,22,31.56,35.83,28.5,39.08,3.13
2015,5,23,29.37,30.97,27.7,60.36,3.25
2015,5,24,30.02,31.72,28.14,55.34,4.61
2015,5,25,30.36,32.22,28.17,55.03,4.41
2015,5,26,31.09,33.72,28.67,48.33,3.58
2015,5,27,32.13,34.38,29.65,42.19,2.48
2015,5,28,31.31,33.64,28.6,49.86,4.72
2015,5,29,32.32,34.91,29.2,45.84,4.17
2015,5,30,31.65,34.91,29.0,50.72,2.65
2015,5,31,31.85,36.43,27.26,57.26,2.19
2015,6,1,32.63,35.81,29.11,45.1,2.27
2015,6,2,34.39,37.82,31.17,39.35,2.45
2015,6,3,34.47,36.54,31.91,41.07,5.06
2015,6,4,33.66,36.58,31.21,43.38,6.86
2015,6,5,31.79,35.08,28.53,58.65,3.77
2015,6,6,30.62,34.66,27.67,70.95,2.05
2015,6,7,32.42,35.16,28.59,54.61,4.23
2015,6,8,33.47,35.84,31.18,49.16,7.85
2015,6,9,33.59,36.43,30.7,44.99,5.96
2015,6,10,33.41,36.39,30.74,45.84,4.22
2015,6,11,33.17,35.37,30.74,50.51,4.61
2015,6,12,33.59,35.88,30.85,48.13,6.1
2015,6,13,33.11,35.65,30.2,45.85,6.0
2015,6,14,32.89,35.57,30.05,45.18,4.88
2015,6,15,32.74,34.88,30.0,50.1,4.33
2015,6,16,32.33,34.47,30.07,51.96,2.99
2015,6,17,32.67,34.89,30.38,46.8,3.16
2015,6,18,33.04,35.39,30.09,48.25,3.77
2015,6,19,33.96,36.69,31.12,44.24,4.73
2015,6,20,34.29,37.07,31.08,46.43,6.7
2015,6,21,34.01,36.26,31.55,48.11,7.31
2015,6,22,33.63,36.18,30.85,47.28,6.85
2015,6,23,33.6,35.82,31.13,44.54,6.69
2015,6,24,33.89,36.49,30.52,41.58,6.05
2015,6,25,33.65,35.8,31.64,42.91,5.21
2015,6,26,32.67,35.01,30.41,48.36,3.67
2015,6,27,32.98,35.79,29.96,50.85,4.5
2015,6,28,33.45,36.04,30.16,45.37,5.47
2015,6,29,33.97,36.67,31.07,44.79,5.44
2015,6,30,33.65,35.82,31.51,46.25,6.22
2015,7,1,33.58,36.16,30.83,43.77,7.09
2015,7,2,33.98,36.85,31.05,41.5,5.54
2015,7,3,33.62,35.71,30.64,44.06,3.23
2015,7,4,33.03,35.06,30.72,55.31,2.37
2015,7,5,34.9,38.44,30.88,49.83,5.88
2015,7,6,35.57,38.3,32.91,39.5,7.47
2015,7,7,34.79,37.04,31.79,42.37,7.57
2015,7,8,34.56,36.96,32.31,44.69,6.63
2015,7,9,33.9,35.99,31.66,49.41,5.12
2015,7,10,34.35,36.94,31.66,47.86,5.18
2015,7,11,35.13,38.01,32.09,43.49,6.13
2015,7,12,34.43,36.94,32.5,48.51,4.09
2015,7,13,33.47,36.51,31.14,56.37,1.74
2015,7,14,34.09,37.89,30.08,55.51,1.7
2015,7,15,34.59,37.6,30.7,54.63,1.64
2015,7,16,36.19,38.49,33.37,42.8,4.12
2015,7,17,36.49,38.87,33.85,48.84,5.44
2015,7,18,36.66,39.19,34.46,44.66,6.52
2015,7,19,36.19,39.01,33.14,39.17,3.47
2015,7,20,35.45,37.86,33.42,44.24,3.13
2015,7,21,34.76,37.25,32.39,48.97,3.98
2015,7,22,34.02,37.44,30.86,59.39,2.05
2015,7,23,34.23,38.3,30.56,61.07,2.16
2015,7,24,34.85,38.46,31.29,60.59,3.64
2015,7,25,35.38,39.43,30.68,54.79,1.89
2015,7,26,35.33,38.15,32.01,50.28,2.54
2015,7,27,36.23,39.78,31.54,50.91,2.21
2015,7,28,36.79,40.55,33.45,43.07,1.74
2015,7,29,36.11,39.19,32.16,48.47,2.47
2015,7,30,35.81,38.79,33.38,49.34,2.32
2015,7,31,35.73,39.3,31.82,60.44,1.67
2015,8,1,35.54,39.33,31.7,59.56,2.71
2015,8,2,35.13,37.93,31.84,62.57,2.36
2015,8,3,35.39,38.13,32.64,57.8,1.85
2015,8,4,35.46,38.61,32.38,59.81,2.57
2015,8,5,35.14,37.96,32.63,62.89,2.09
2015,8,6,35.81,39.21,31.52,51.61,1.67
2015,8,7,36.04,39.09,32.93,47.29,2.42
2015,8,8,35.75,38.58,32.42,56.06,1.79
2015,8,9,36.17,38.63,33.27,51.68,5.35
2015,8,10,36.34,38.83,33.92,48.34,5.72
2015,8,11,35.97,38.61,33.55,52.37,6.03
2015,8,12,35.72,37.87,33.71,51.99,5.91
2015,8,13,35.72,38.26,33.16,49.44,3.63
2015,8,14,35.9,38.26,33.19,47.51,3.51
2015,8,15,35.75,37.99,33.58,51.48,3.54
2015,8,16,35.07,37.76,32.1,58.4,1.85
2015,8,17,35.69,39.14,32.52,54.0,1.74
2015,8,18,35.44,38.6,32.05,56.4,3.27
2015,8,19,34.97,37.84,32.54,64.58,2.99
2015,8,20,34.54,37.44,31.99,65.9,2.14
2015,8,21,34.97,38.44,31.91,63.04,2.4
2015,8,22,34.84,37.9,31.9,59.43,1.84
2015,8,23,35.44,38.45,32.04,48.44,2.36
2015,8,24,36.34,39.22,33.8,44.17,2.61
2015,8,25,36.13,40.43,32.5,48.19,2.41
2015,8,26,35.95,40.74,32.48,49.71,2.26
2015,8,27,35.78,39.41,31.76,57.06,3.25
2015,8,28,36.36,38.76,34.01,54.46,5.96
2015,8,29,36.34,39.03,33.83,56.3,4.78
2015,8,30,36.01,38.5,33.47,57.9,3.55
2015,8,31,36.18,39.45,33.52,47.89,2.42
2015,9,1,34.87,36.77,32.71,49.67,4.63
2015,9,2,35.18,37.82,32.45,49.96,4.35
2015,9,3,34.6,37.21,32.21,48.59,4.84
2015,9,4,32.86,35.81,30.2,64.86,3.93
2015,9,5,33.49,35.6,31.6,71.0,5.56
2015,9,6,33.99,36.28,31.95,61.77,2.73
2015,9,7,35.04,38.15,32.29,52.8,1.98
2015,9,8,34.85,38.98,31.6,53.95,2.82
2015,9,9,34.08,37.6,30.81,63.47,2.31
2015,9,10,34.45,37.22,32.14,56.3,2.19
2015,9,11,33.91,36.58,31.55,56.91,2.81
2015,9,12,33.8,36.48,30.88,51.48,2.33
2015,9,13,33.74,36.5,30.93,53.57,2.21
2015,9,14,34.09,36.9,31.29,49.95,1.95
2015,9,15,34.44,37.56,30.71,49.58,3.62
2015,9,16,34.96,38.04,32.05,46.44,3.37
2015,9,17,34.61,37.16,32.4,53.9,4.05
2015,9,18,34.2,36.71,31.69,53.36,3.4
2015,9,19,33.95,36.69,31.4,55.75,4.37
2015,9,20,33.92,36.83,31.5,58.91,2.52
2015,9,21,33.39,36.67,30.04,59.59,1.84
2015,9,22,33.5,36.74,30.36,51.66,1.54
2015,9,23,34.14,37.18,31.65,49.66,3.74
2015,9,24,33.42,35.77,31.0,51.01,5.21
2015,9,25,32.87,35.48,30.71,51.91,4.57
2015,9,26,32.97,36.31,29.33,44.26,2.65
2015,9,27,32.76,35.66,29.58,50.84,3.54
2015,9,28,33.05,36.25,30.04,47.83,2.09
2015,9,29,31.86,34.97,29.35,69.18,2.38
2015,9,30,32.75,35.8,30.5,69.19,3.71
2015,10,1,32.93,36.29,30.31,63.0,4.35
2015,10,2,32.47,35.57,29.87,58.99,2.56
2015,10,3,33.09,35.83,30.02,57.12,4.44
2015,10,4,33.76,36.62,31.43,55.24,4.82
2015,10,5,33.34,35.96,31.23,55.1,4.7
2015,10,6,32.81,36.24,29.93,51.87,2.44
2015,10,7,32.2,36.63,28.38,58.68,4.53
2015,10,8,32.27,37.44,28.84,52.07,4.15
2015,10,9,31.72,34.66,29.46,56.82,4.24
2015,10,10,31.94,33.52,30.81,61.38,6.14
2015,10,11,31.34,32.29,30.33,54.37,6.83
2015,10,12,30.78,32.35,29.37,52.21,6.13
2015,10,13,30.89,33.15,28.94,50.51,4.15
2015,10,14,30.49,33.22,28.01,60.08,2.37
2015,10,15,30.43,33.04,28.17,66.44,2.8
2015,10,16,30.94,33.58,29.07,61.77,2.67
2015,10,17,30.66,33.37,28.08,61.71,2.43
2015,10,18,30.67,34.56,28.47,59.44,2.96
2015,10,19,30.35,32.56,28.82,64.25,2.57
2015,10,20,30.32,32.88,27.76,57.13,2.61
2015,10,21,30.2,32.95,27.25,54.01,2.82
2015,10,22,29.25,31.58,27.02,59.95,3.03
2015,10,23,28.56,29.92,27.4,63.68,4.67
2015,10,24,29.44,31.13,28.28,53.95,4.87
2015,10,25,29.44,31.69,27.24,55.28,3.09
2015,10,26,29.7,32.12,27.4,55.24,2.27
2015,10,27,29.7,32.22,26.98,65.14,4.64
2015,10,28,30.57,33.08,28.57,62.71,4.59
2015,10,29,30.18,32.88,27.64,62.79,5.94
2015,10,30,30.13,33.1,27.6,63.6,5.47
2015,10,31,28.29,30.23,26.54,69.01,4.79
2015,11,1,27.19,28.59,26.41,62.76,5.38
2015,11,2,26.85,27.84,26.18,54.6,4.94
2015,11,3,26.27,27.36,24.86,57.91,5.24
2015,11,4,26.69,28.34,25.55,60.28,3.88
2015,11,5,27.4,29.62,25.8,59.41,3.16
2015,11,6,27.32,29.22,25.65,65.05,2.97
2015,11,7,28.1,30.73,26.44,67.71,3.69
2015,11,8,25.6,26.65,24.69,73.57,5.51
2015,11,9,25.71,26.82,24.85,62.92,3.77
2015,11,10,26.64,30.34,24.21,66.73,5.28
2015,11,11,25.14,26.48,24.13,59.66,5.47
2015,11,12,23.28,24.43,21.82,56.04,7.45
2015,11,13,22.04,23.5,20.55,56.63,6.37
2015,11,14,22.67,24.1,21.22,56.28,6.71
2015,11,15,22.55,24.27,21.53,57.21,6.01
2015,11,16,23.45,25.68,21.1,54.48,2.19
2015,11,17,24.05,26.38,21.62,53.08,3.83
2015,11,18,23.42,27.09,21.25,50.76,4.15
2015,11,19,22.84,23.72,22.18,70.37,5.11
2015,11,20,22.19,22.66,21.76,61.89,5.44
2015,11,21,21.72,22.91,20.6,55.61,5.9
2015,11,22,21.35,22.95,20.13,59.2,5.07
2015,11,23,21.93,22.92,20.76,55.95,3.24
2015,11,24,22.34,23.94,20.63,64.73,2.17
2015,11,25,23.62,25.48,21.74,68.09,3.83
2015,11,26,22.27,23.51,21.28,77.95,2.27
2015,11,27,22.54,23.9,21.01,76.0,3.17
2015,11,28,23.16,25.15,21.34,73.52,3.32
2015,11,29,23.34,25.07,22.13,67.72,3.64
2015,11,30,22.84,24.46,21.58,56.7,2.13
2015,12,1,22.29,24.83,19.85,67.15,3.13
2015,12,2,22.2,25.03,19.49,73.28,3.83
2015,12,3,22.31,23.6,21.21,76.36,3.49
2015,12,4,20.99,21.57,20.26,71.02,6.59
2015,12,5,18.8,19.97,18.21,60.23,7.59
2015,12,6,16.75,18.33,14.85,68.56,7.78
2015,12,7,14.12,15.5,12.45,59.87,8.12
2015,12,8,15.1,16.93,13.13,61.84,6.9
2015,12,9,16.3,18.23,14.62,64.11,5.15
2015,12,10,17.65,19.96,15.74,61.69,3.8
2015,12,11,18.26,20.26,16.37,56.38,2.59
2015,12,12,19.15,21.04,17.11,57.02,2.18
2015,12,13,20.02,22.05,18.27,62.38,2.99
2015,12,14,19.91,22.05,18.17,68.48,5.15
2015,12,15,18.16,19.64,16.74,61.74,5.44
2015,12,16,16.78,18.43,15.19,72.4,4.81
2015,12,17,17.62,19.58,15.78,67.78,2.88
2015,12,18,19.07,21.37,17.12,62.57,3.33
2015,12,19,18.73,20.38,16.99,66.08,4.17
2015,12,20,19.93,21.6,18.87,68.53,4.11
2015,12,21,18.7,19.94,17.62,65.21,6.63
2015,12,22,17.58,18.8,16.36,59.94,5.75
2015,12,23,18.37,19.42,17.37,62.16,3.26
2015,12,24,18.21,19.43,17.37,78.38,1.37
2015,12,25,16.98,17.57,15.79,79.87,6.33
2015,12,26,16.11,17.91,14.25,70.82,5.05
2015,12,27,17.13,19.15,15.92,65.22,3.95
2015,12,28,17.0,19.12,15.08,63.52,3.56
2015,12,29,17.95,19.73,16.85,57.02,2.94
2015,12,30,18.72,21.56,16.45,70.02,5.26
2015,12,31,18.41,19.65,17.24,75.88,3.59
2016,1,1,20.21,22.61,18.24,82.22,4.03
2016,1,2,17.98,19.15,15.88,69.51,6.76
2016,1,3,14.21,15.7,13.67,64.42,8.27
2016,1,4,14.85,16.13,13.37,66.34,5.83
2016,1,5,16.83,18.94,15.15,57.88,2.16
2016,1,6,17.2,19.37,15.07,61.81,2.56
2016,1,7,17.34,19.19,15.26,66.29,2.89
2016,1,8,18.18,21.12,15.23,65.84,4.27
2016,1,9,18.32,20.74,16.96,71.78,5.65
2016,1,10,16.89,18.07,15.7,63.9,6.77
2016,1,11,15.54,17.03,14.23,63.84,5.89
2016,1,12,15.51,17.32,14.17,62.53,4.12
2016,1,13,15.67,16.92,14.71,63.2,5.94
2016,1,14,15.67,17.67,13.94,66.78,4.59
2016,1,15,15.78,17.94,13.25,64.74,2.22
2016,1,16,17.27,19.58,14.95,68.38,3.35
2016,1,17,17.21,18.94,16.05,67.85,5.42
2016,1,18,17.61,19.99,16.0,57.7,2.39
2016,1,19,18.04,21.74,14.63,65.75,3.57
2016,1,20,17.79,19.78,15.86,75.09,3.79
2016,1,21,17.96,19.59,16.87,67.52,4.34
2016,1,22,18.22,20.55,16.33,66.0,3.55
2016,1,23,18.93,21.68,16.78,62.13,2.56
2016,1,24,19.57,22.17,17.72,71.39,4.87
2016,1,25,17.98,19.19,16.98,69.8,6.81
2016,1,26,16.73,18.0,15.74,57.93,6.11
2016,1,27,15.92,16.82,14.9,61.07,6.7
2016,1,28,13.66,15.92,11.16,62.34,8.0
2016,1,29,11.14,12.3,9.56,59.11,7.11
2016,1,30,12.04,13.67,10.25,56.37,6.74
2016,1,31,13.79,15.87,11.91,55.59,5.1
2016,2,1,14.34,16.5,12.53,53.95,4.58
2016,2,2,15.17,17.56,13.09,56.75,3.46
2016,2,3,16.42,18.05,15.25,62.05,4.51
2016,2,4,16.25,18.14,14.52,66.42,6.21
2016,2,5,16.18,18.53,14.38,66.13,4.38
2016,2,6,16.43,20.19,12.55,55.83,3.18
2016,2,7,17.7,21.91,13.69,59.32,5.24
2016,2,8,17.4,19.08,16.1,65.76,5.96
2016,2,9,16.11,17.36,15.04,61.38,6.78
2016,2,10,15.71,17.81,14.14,59.39,4.2
2016,2,11,15.71,18.05,13.88,62.96,4.23
2016,2,12,15.19,16.72,13.41,61.85,6.97
2016,2,13,15.93,17.94,13.95,62.28,5.37
2016,2,14,16.87,19.51,14.49,67.94,3.7
2016,2,15,17.36,20.16,14.42,67.65,4.0
2016,2,16,18.04,20.91,15.68,63.33,4.82
2016,2,17,17.62,20.48,15.29,76.13,3.66
2016,2,18,18.44,21.94,15.37,65.64,2.48
2016,2,19,19.08,23.63,15.72,52.85,2.75
2016,2,20,19.69,24.73,15.51,54.81,4.85
2016,2,21,19.97,25.47,16.01,51.09,5.05
2016,2,22,19.98,24.09,16.31,67.68,6.43
2016,2,23,20.74,24.17,18.7,77.61,5.53
2016,2,24,19.34,21.13,18.21,69.69,5.74
2016,2,25,18.92,20.8,17.52,66.98,4.95
2016,2,26,18.88,21.04,17.1,66.57,3.09
2016,2,27,19.49,22.57,16.6,63.21,1.95
2016,2,28,19.83,22.25,18.35,76.04,3.51
2016,2,29,19.14,20.79,17.82,79.69,4.88
2016,3,1,19.11,21.85,16.88,66.96,4.6
2016,3,2,19.48,22.26,17.25,73.06,2.77
2016,3,3,20.08,24.0,16.97,72.15,3.07
2016,3,4,20.81,23.96,18.41,71.51,4.94
2016,3,5,21.73,25.12,18.76,67.0,3.01
2016,3,6,20.54,23.09,19.35,73.88,2.11
2016,3,7,20.07,20.94,19.44,69.06,5.11
2016,3,8,19.3,21.76,17.16,71.0,4.26
2016,3,9,19.39,21.37,18.13,70.25,3.69
2016,3,10,20.3,23.37,17.87,61.39,2.6
2016,3,11,21.29,24.42,18.56,56.96,2.3
2016,3,12,20.8,23.03,18.99,68.32,2.61
2016,3,13,21.18,23.53,19.39,60.26,2.85
2016,3,14,20.41,21.54,19.5,76.3,3.02
2016,3,15,21.31,26.15,19.0,75.69,2.97
2016,3,16,19.96,21.69,18.63,62.76,2.81
2016,3,17,19.77,22.01,17.81,61.52,2.47
2016,3,18,19.58,21.84,17.76,60.22,3.44
2016,3,19,19.62,21.93,17.7,59.92,3.65
2016,3,20,20.66,23.13,18.32,55.02,2.78
2016,3,21,22.5,27.08,18.54,62.48,6.19
2016,3,22,21.72,23.38,20.0,59.92,4.02
2016,3,23,20.37,22.5,18.58,58.82,5.24
2016,3,24,20.2,22.57,17.6,53.33,4.43
2016,3,25,20.96,24.19,17.94,53.04,2.63
2016,3,26,22.04,26.64,17.65,60.3,4.08
2016,3,27,22.95,26.7,20.43,65.23,6.84
2016,3,28,24.17,28.08,21.67,65.13,6.12
2016,3,29,21.32,21.77,20.69,71.69,6.45
2016,3,30,20.4,20.73,20.05,56.25,6.96
2016,3,31,19.43,21.39,16.95,60.1,6.12
2016,4,1,19.79,22.03,17.95,55.6,5.29
2016,4,2,20.02,22.26,18.21,52.33,3.91
2016,4,3,20.33,23.21,17.46,51.53,2.65
2016,4,4,20.82,23.69,17.74,59.42,2.78
2016,4,5,22.17,24.84,20.0,62.74,2.66
2016,4,6,22.95,25.47,20.79,57.92,2.33
2016,4,7,23.25,25.95,21.03,65.16,2.91
2016,4,8,23.8,26.48,21.35,58.15,2.19
2016,4,9,24.31,27.14,21.2,56.02,2.88
2016,4,10,25.78,29.73,22.61,45.73,1.57
2016,4,11,24.71,28.62,22.27,59.4,3.96
2016,4,12,23.43,24.39,22.91,72.17,3.24
2016,4,13,24.57,27.52,22.24,68.93,5.53
2016,4,14,25.05,28.88,21.97,64.76,4.74
2016,4,15,23.63,25.85,21.47,62.08,3.42
2016,4,16,23.01,24.93,21.47,61.57,4.5
2016,4,17,24.09,26.94,21.46,58.79,3.69
2016,4,18,24.7,27.81,21.76,51.68,2.17
2016,4,19,24.84,27.8,22.25,53.37,3.7
2016,4,20,24.49,26.94,21.82,49.44,2.16
2016,4,21,25.08,28.26,21.46,51.16,2.44
2016,4,22,25.39,28.27,22.17,49.67,1.69
2016,4,23,25.98,29.37,21.87,43.62,2.37
2016,4,24,26.56,30.15,24.35,43.6,3.05
2016,4,25,27.39,30.69,24.32,45.33,1.77
2016,4,26,28.31,33.89,24.68,45.58,2.52
2016,4,27,28.25,32.71,24.72,47.73,2.6
2016,4,28,27.77,32.09,23.77,55.91,3.03
2016,4,29,27.57,31.56,24.0,62.81,1.79
2016,4,30,25.83,27.04,24.08,61.52,4.3
2016,5,1,26.52,29.54,23.03,50.62,3.49
2016,5,2,28.68,33.18,25.2,43.03,2.71
2016,5,3,28.66,33.35,25.32,51.62,2.6
2016,5,4,28.99,31.3,26.78,50.75,3.38
